obsnme,obsval,weight,obgnme
sca_daily:2008_5_14:84032,-9999.0,0.003,sca_daily
sca_daily:2008_5_14:84038,-9999.0,0.003,sca_daily
sca_daily:2008_5_14:84124,-9999.0,0.003,sca_daily
sca_daily:2008_5_14:84148,-9999.0,0.003,sca_daily
sca_daily:2008_5_14:84165,-9999.0,0.003,sca_daily
sca_daily:2008_5_14:85114,-9999.0,0.003,sca_daily
sca_daily:2008_5_14:85116,-9999.0,0.003,sca_daily
sca_daily:2008_5_15:84012,-9999.0,0.003,sca_daily
sca_daily:2008_5_15:84017,-9999.0,0.003,sca_daily
sca_daily:2008_5_15:84023,-9999.0,0.003,sca_daily
sca_daily:2008_5_15:84032,-9999.0,0.003,sca_daily
sca_daily:2008_5_15:84038,-9999.0,0.003,sca_daily
sca_daily:2008_5_15:84124,-9999.0,0.003,sca_daily
sca_daily:2008_5_15:84148,-9999.0,0.003,sca_daily
sca_daily:2008_5_15:84165,-9999.0,0.003,sca_daily
sca_daily:2008_5_15:85114,-9999.0,0.003,sca_daily
sca_daily:2008_5_15:85116,-9999.0,0.003,sca_daily
sca_daily:2008_5_16:84012,-9999.0,0.003,sca_daily
sca_daily:2008_5_16:84017,-9999.0,0.003,sca_daily
sca_daily:2008_5_16:84023,-9999.0,0.003,sca_daily
sca_daily:2008_5_16:84032,-9999.0,0.003,sca_daily
sca_daily:2008_5_16:84038,-9999.0,0.003,sca_daily
sca_daily:2008_5_16:84124,0.6262788772583008,0.003,sca_daily
sca_daily:2008_5_16:84148,-9999.0,0.003,sca_daily
sca_daily:2008_5_16:84165,0.6156779527664185,0.003,sca_daily
sca_daily:2008_5_16:85114,-9999.0,0.003,sca_daily
sca_daily:2008_5_16:85116,-9999.0,0.003,sca_daily
sca_daily:2008_5_17:84012,0.2014451473951339,0.003,sca_daily
sca_daily:2008_5_17:84017,0.1899999976158142,0.003,sca_daily
sca_daily:2008_5_17:84023,0.1666065007448196,0.003,sca_daily
sca_daily:2008_5_17:84032,0.2248281240463256,0.003,sca_daily
sca_daily:2008_5_17:84038,0.7013748288154602,0.003,sca_daily
sca_daily:2008_5_17:84124,0.6338471174240112,0.003,sca_daily
sca_daily:2008_5_17:84148,0.7961394190788269,0.003,sca_daily
sca_daily:2008_5_17:84165,0.8543785214424133,0.003,sca_daily
sca_daily:2008_5_17:85114,0.7784790992736816,0.003,sca_daily
sca_daily:2008_5_17:85116,0.8639758825302124,0.003,sca_daily
sca_daily:2008_5_18:84012,0.1879975944757461,0.003,sca_daily
sca_daily:2008_5_18:84017,0.1992999911308288,0.003,sca_daily
sca_daily:2008_5_18:84023,0.1904667168855667,0.003,sca_daily
sca_daily:2008_5_18:84032,0.2328008115291595,0.003,sca_daily
sca_daily:2008_5_18:84038,0.5593387484550476,0.003,sca_daily
sca_daily:2008_5_18:84124,0.7254804372787476,0.003,sca_daily
sca_daily:2008_5_18:84148,-9999.0,0.003,sca_daily
sca_daily:2008_5_18:84165,0.5591219663619995,0.003,sca_daily
sca_daily:2008_5_18:85114,-9999.0,0.003,sca_daily
sca_daily:2008_5_18:85116,0.7374221682548523,0.003,sca_daily
sca_daily:2008_5_19:84012,0.1016708612442016,0.003,sca_daily
sca_daily:2008_5_19:84017,0.1079999953508377,0.003,sca_daily
sca_daily:2008_5_19:84023,0.131637692451477,0.003,sca_daily
sca_daily:2008_5_19:84032,0.1269529014825821,0.003,sca_daily
sca_daily:2008_5_19:84038,-9999.0,0.003,sca_daily
sca_daily:2008_5_19:84124,0.7152069807052612,0.003,sca_daily
sca_daily:2008_5_19:84148,0.7629287242889404,0.003,sca_daily
sca_daily:2008_5_19:84165,0.5841684937477112,0.003,sca_daily
sca_daily:2008_5_19:85114,0.7972542643547058,0.003,sca_daily
sca_daily:2008_5_19:85116,0.80851149559021,0.003,sca_daily
sca_daily:2008_5_1:84012,-9999.0,0.003,sca_daily
sca_daily:2008_5_1:84017,-9999.0,0.003,sca_daily
sca_daily:2008_5_1:84023,-9999.0,0.003,sca_daily
sca_daily:2008_5_1:84032,-9999.0,0.003,sca_daily
sca_daily:2008_5_1:84038,-9999.0,0.003,sca_daily
sca_daily:2008_5_1:84124,-9999.0,0.003,sca_daily
sca_daily:2008_5_1:84148,-9999.0,0.003,sca_daily
sca_daily:2008_5_1:84165,-9999.0,0.003,sca_daily
sca_daily:2008_5_1:85114,-9999.0,0.003,sca_daily
sca_daily:2008_5_1:85116,-9999.0,0.003,sca_daily
sca_daily:2008_5_20:84012,0.14837147295475,0.003,sca_daily
sca_daily:2008_5_20:84017,0.1336999982595443,0.003,sca_daily
sca_daily:2008_5_20:84023,0.1700618863105774,0.003,sca_daily
sca_daily:2008_5_20:84032,0.155609905719757,0.003,sca_daily
sca_daily:2008_5_20:84038,0.613249659538269,0.003,sca_daily
sca_daily:2008_5_20:84124,0.7456221580505371,0.003,sca_daily
sca_daily:2008_5_20:84148,0.8106737732887268,0.003,sca_daily
sca_daily:2008_5_20:84165,0.7875235080718994,0.003,sca_daily
sca_daily:2008_5_20:85114,0.9219843745231628,0.003,sca_daily
sca_daily:2008_5_20:85116,0.8408874273300171,0.003,sca_daily
sca_daily:2008_5_21:84012,-9999.0,0.003,sca_daily
sca_daily:2008_5_21:84017,-9999.0,0.003,sca_daily
sca_daily:2008_5_21:84023,-9999.0,0.003,sca_daily
sca_daily:2008_5_21:84032,-9999.0,0.003,sca_daily
sca_daily:2008_5_21:84038,-9999.0,0.003,sca_daily
sca_daily:2008_5_21:84124,-9999.0,0.003,sca_daily
sca_daily:2008_5_21:84148,-9999.0,0.003,sca_daily
sca_daily:2008_5_21:84165,-9999.0,0.003,sca_daily
sca_daily:2008_5_21:85114,-9999.0,0.003,sca_daily
sca_daily:2008_5_21:85116,-9999.0,0.003,sca_daily
sca_daily:2008_5_22:84012,-9999.0,0.003,sca_daily
sca_daily:2008_5_22:84017,-9999.0,0.003,sca_daily
sca_daily:2008_5_22:84023,-9999.0,0.003,sca_daily
sca_daily:2008_5_22:84032,-9999.0,0.003,sca_daily
sca_daily:2008_5_22:84038,-9999.0,0.003,sca_daily
sca_daily:2008_5_22:84124,-9999.0,0.003,sca_daily
sca_daily:2008_5_22:84148,-9999.0,0.003,sca_daily
sca_daily:2008_5_22:84165,-9999.0,0.003,sca_daily
sca_daily:2008_5_22:85114,-9999.0,0.003,sca_daily
sca_daily:2008_5_22:85116,-9999.0,0.003,sca_daily
sca_daily:2008_5_23:84012,-9999.0,0.003,sca_daily
sca_daily:2008_5_23:84017,-9999.0,0.003,sca_daily
sca_daily:2008_5_23:84023,-9999.0,0.003,sca_daily
sca_daily:2008_5_23:84032,-9999.0,0.003,sca_daily
sca_daily:2008_5_23:84038,-9999.0,0.003,sca_daily
sca_daily:2008_5_23:84124,-9999.0,0.003,sca_daily
sca_daily:2008_5_23:84148,-9999.0,0.003,sca_daily
sca_daily:2008_5_23:84165,-9999.0,0.003,sca_daily
sca_daily:2008_5_23:85114,-9999.0,0.003,sca_daily
sca_daily:2008_5_23:85116,-9999.0,0.003,sca_daily
sca_daily:2008_5_24:84012,-9999.0,0.003,sca_daily
sca_daily:2008_5_24:84017,-9999.0,0.003,sca_daily
sca_daily:2008_5_24:84023,-9999.0,0.003,sca_daily
sca_daily:2008_5_24:84032,-9999.0,0.003,sca_daily
sca_daily:2008_5_24:84038,-9999.0,0.003,sca_daily
sca_daily:2008_5_24:84124,-9999.0,0.003,sca_daily
sca_daily:2008_5_24:84148,-9999.0,0.003,sca_daily
sca_daily:2008_5_24:84165,-9999.0,0.003,sca_daily
sca_daily:2008_5_24:85114,-9999.0,0.003,sca_daily
sca_daily:2008_5_24:85116,-9999.0,0.003,sca_daily
sca_daily:2008_5_25:84012,-9999.0,0.003,sca_daily
sca_daily:2008_5_25:84017,-9999.0,0.003,sca_daily
sca_daily:2008_5_25:84023,-9999.0,0.003,sca_daily
sca_daily:2008_5_25:84032,-9999.0,0.003,sca_daily
sca_daily:2008_5_25:84038,-9999.0,0.003,sca_daily
sca_daily:2008_5_25:84124,-9999.0,0.003,sca_daily
sca_daily:2008_5_25:84148,-9999.0,0.003,sca_daily
sca_daily:2008_5_25:84165,-9999.0,0.003,sca_daily
sca_daily:2008_5_25:85114,-9999.0,0.003,sca_daily
sca_daily:2008_5_25:85116,-9999.0,0.003,sca_daily
sca_daily:2008_5_26:84012,0.1697611510753631,0.003,sca_daily
sca_daily:2008_5_26:84017,0.0982000082731247,0.003,sca_daily
sca_daily:2008_5_26:84023,-9999.0,0.003,sca_daily
sca_daily:2008_5_26:84032,0.1177501380443573,0.003,sca_daily
sca_daily:2008_5_26:84038,-9999.0,0.003,sca_daily
sca_daily:2008_5_26:84124,-9999.0,0.003,sca_daily
sca_daily:2008_5_26:84148,-9999.0,0.003,sca_daily
sca_daily:2008_5_26:84165,-9999.0,0.003,sca_daily
sca_daily:2008_5_26:85114,-9999.0,0.003,sca_daily
sca_daily:2008_5_26:85116,-9999.0,0.003,sca_daily
sca_daily:2008_5_27:84012,0.0715472549200058,0.003,sca_daily
sca_daily:2008_5_27:84017,0.0199999995529651,0.003,sca_daily
sca_daily:2008_5_27:84023,0.1152679324150085,0.003,sca_daily
sca_daily:2008_5_27:84032,0.0370000004768371,0.003,sca_daily
sca_daily:2008_5_27:84038,0.4650495648384094,0.003,sca_daily
sca_daily:2008_5_27:84124,0.6181975603103638,0.003,sca_daily
sca_daily:2008_5_27:84148,0.6189357042312622,0.003,sca_daily
sca_daily:2008_5_27:84165,0.6417698860168457,0.003,sca_daily
sca_daily:2008_5_27:85114,0.776736855506897,0.003,sca_daily
sca_daily:2008_5_27:85116,0.6956582069396973,0.003,sca_daily
sca_daily:2008_5_28:84012,-9999.0,0.003,sca_daily
sca_daily:2008_5_28:84017,-9999.0,0.003,sca_daily
sca_daily:2008_5_28:84023,-9999.0,0.003,sca_daily
sca_daily:2008_5_28:84032,-9999.0,0.003,sca_daily
sca_daily:2008_5_28:84038,-9999.0,0.003,sca_daily
sca_daily:2008_5_28:84124,-9999.0,0.003,sca_daily
sca_daily:2008_5_28:84148,-9999.0,0.003,sca_daily
sca_daily:2008_5_28:84165,-9999.0,0.003,sca_daily
sca_daily:2008_5_28:85114,-9999.0,0.003,sca_daily
sca_daily:2008_5_28:85116,-9999.0,0.003,sca_daily
sca_daily:2008_5_29:84012,0.1417742818593979,0.003,sca_daily
sca_daily:2008_5_29:84017,0.1495999991893768,0.003,sca_daily
sca_daily:2008_5_29:84023,-9999.0,0.003,sca_daily
sca_daily:2008_5_29:84032,0.1413909792900085,0.003,sca_daily
sca_daily:2008_5_29:84038,0.3983449935913086,0.003,sca_daily
sca_daily:2008_5_29:84124,0.450070858001709,0.003,sca_daily
sca_daily:2008_5_29:84148,0.6271393299102783,0.003,sca_daily
sca_daily:2008_5_29:84165,0.5374521613121033,0.003,sca_daily
sca_daily:2008_5_29:85114,0.752539336681366,0.003,sca_daily
sca_daily:2008_5_29:85116,0.6659033298492432,0.003,sca_daily
sca_daily:2008_5_2:84012,-9999.0,0.003,sca_daily
sca_daily:2008_5_2:84017,-9999.0,0.003,sca_daily
sca_daily:2008_5_2:84023,-9999.0,0.003,sca_daily
sca_daily:2008_5_2:84032,-9999.0,0.003,sca_daily
sca_daily:2008_5_2:84038,-9999.0,0.003,sca_daily
sca_daily:2008_5_2:84124,-9999.0,0.003,sca_daily
sca_daily:2008_5_2:84148,-9999.0,0.003,sca_daily
sca_daily:2008_5_2:84165,-9999.0,0.003,sca_daily
sca_daily:2008_5_2:85114,-9999.0,0.003,sca_daily
sca_daily:2008_5_2:85116,-9999.0,0.003,sca_daily
sca_daily:2008_5_30:84012,0.0566274560987949,0.003,sca_daily
sca_daily:2008_5_30:84017,0.0199999995529651,0.003,sca_daily
sca_daily:2008_5_30:84023,0.0979149043560028,0.003,sca_daily
sca_daily:2008_5_30:84032,0.0246985722333192,0.003,sca_daily
sca_daily:2008_5_30:84038,0.353373646736145,0.003,sca_daily
sca_daily:2008_5_30:84124,0.5407225489616394,0.003,sca_daily
sca_daily:2008_5_30:84148,0.5768529176712036,0.003,sca_daily
sca_daily:2008_5_30:84165,0.5606420040130615,0.003,sca_daily
sca_daily:2008_5_30:85114,0.7644163370132446,0.003,sca_daily
sca_daily:2008_5_30:85116,0.6267024278640747,0.003,sca_daily
sca_daily:2008_5_31:84012,0.0469999983906745,0.003,sca_daily
sca_daily:2008_5_31:84017,0.0,0.003,sca_daily
sca_daily:2008_5_31:84023,0.0949999988079071,0.003,sca_daily
sca_daily:2008_5_31:84032,0.0188999995589256,0.003,sca_daily
sca_daily:2008_5_31:84038,0.2998000085353851,0.003,sca_daily
sca_daily:2008_5_31:84124,0.5357000231742859,0.003,sca_daily
sca_daily:2008_5_31:84148,0.5967000126838684,0.003,sca_daily
sca_daily:2008_5_31:84165,0.559373140335083,0.003,sca_daily
sca_daily:2008_5_31:85114,0.703000009059906,0.003,sca_daily
sca_daily:2008_5_31:85116,0.6158000230789185,0.003,sca_daily
sca_daily:2008_5_3:84012,0.6735000014305115,0.003,sca_daily
sca_daily:2008_5_3:84017,0.7300000190734863,0.003,sca_daily
sca_daily:2008_5_3:84023,0.4022648632526397,0.003,sca_daily
sca_daily:2008_5_3:84032,0.7244928479194641,0.003,sca_daily
sca_daily:2008_5_3:84038,0.9567846059799194,0.003,sca_daily
sca_daily:2008_5_3:84124,0.910980224609375,0.003,sca_daily
sca_daily:2008_5_3:84148,0.9826333522796632,0.003,sca_daily
sca_daily:2008_5_3:84165,0.9363532662391664,0.003,sca_daily
sca_daily:2008_5_3:85114,0.9881883263587952,0.003,sca_daily
sca_daily:2008_5_3:85116,0.9739049673080444,0.003,sca_daily
sca_daily:2008_5_4:84012,-9999.0,0.003,sca_daily
sca_daily:2008_5_4:84017,-9999.0,0.003,sca_daily
sca_daily:2008_5_4:84023,0.3960927426815033,0.003,sca_daily
sca_daily:2008_5_4:84032,-9999.0,0.003,sca_daily
sca_daily:2008_5_4:84038,-9999.0,0.003,sca_daily
sca_daily:2008_5_4:84124,-9999.0,0.003,sca_daily
sca_daily:2008_5_4:84148,-9999.0,0.003,sca_daily
sca_daily:2008_5_4:84165,-9999.0,0.003,sca_daily
sca_daily:2008_5_4:85114,-9999.0,0.003,sca_daily
sca_daily:2008_5_4:85116,-9999.0,0.003,sca_daily
sca_daily:2008_5_5:84012,0.5131893157958984,0.003,sca_daily
sca_daily:2008_5_5:84017,0.6176000237464905,0.003,sca_daily
sca_daily:2008_5_5:84023,0.4465173482894897,0.003,sca_daily
sca_daily:2008_5_5:84032,0.5982157588005066,0.003,sca_daily
sca_daily:2008_5_5:84038,0.6330046057701111,0.003,sca_daily
sca_daily:2008_5_5:84124,0.756773829460144,0.003,sca_daily
sca_daily:2008_5_5:84148,-9999.0,0.003,sca_daily
sca_daily:2008_5_5:84165,-9999.0,0.003,sca_daily
sca_daily:2008_5_5:85114,-9999.0,0.003,sca_daily
sca_daily:2008_5_5:85116,-9999.0,0.003,sca_daily
sca_daily:2008_5_6:84012,0.480262279510498,0.003,sca_daily
sca_daily:2008_5_6:84017,0.6200000047683716,0.003,sca_daily
sca_daily:2008_5_6:84023,0.3420259952545166,0.003,sca_daily
sca_daily:2008_5_6:84032,0.6068542003631592,0.003,sca_daily
sca_daily:2008_5_6:84038,-9999.0,0.003,sca_daily
sca_daily:2008_5_6:84124,0.6304675340652466,0.003,sca_daily
sca_daily:2008_5_6:84148,-9999.0,0.003,sca_daily
sca_daily:2008_5_6:84165,-9999.0,0.003,sca_daily
sca_daily:2008_5_6:85114,-9999.0,0.003,sca_daily
sca_daily:2008_5_6:85116,-9999.0,0.003,sca_daily
sca_daily:2008_5_7:84012,-9999.0,0.003,sca_daily
sca_daily:2008_5_7:84017,-9999.0,0.003,sca_daily
sca_daily:2008_5_7:84023,-9999.0,0.003,sca_daily
sca_daily:2008_5_7:84032,-9999.0,0.003,sca_daily
sca_daily:2008_5_7:84038,-9999.0,0.003,sca_daily
sca_daily:2008_5_7:84124,0.6344437003135681,0.003,sca_daily
sca_daily:2008_5_7:84148,-9999.0,0.003,sca_daily
sca_daily:2008_5_7:84165,-9999.0,0.003,sca_daily
sca_daily:2008_5_7:85114,-9999.0,0.003,sca_daily
sca_daily:2008_5_7:85116,-9999.0,0.003,sca_daily
sca_daily:2008_5_8:84012,-9999.0,0.003,sca_daily
sca_daily:2008_5_8:84017,-9999.0,0.003,sca_daily
sca_daily:2008_5_8:84023,-9999.0,0.003,sca_daily
sca_daily:2008_5_8:84032,-9999.0,0.003,sca_daily
sca_daily:2008_5_8:84038,-9999.0,0.003,sca_daily
sca_daily:2008_5_8:84124,-9999.0,0.003,sca_daily
sca_daily:2008_5_8:84148,-9999.0,0.003,sca_daily
sca_daily:2008_5_8:84165,-9999.0,0.003,sca_daily
sca_daily:2008_5_8:85114,-9999.0,0.003,sca_daily
sca_daily:2008_5_8:85116,-9999.0,0.003,sca_daily
sca_daily:2008_5_9:84012,-9999.0,0.003,sca_daily
sca_daily:2008_5_9:84017,-9999.0,0.003,sca_daily
sca_daily:2008_5_9:84023,0.3260769844055176,0.003,sca_daily
sca_daily:2008_5_9:84032,-9999.0,0.003,sca_daily
sca_daily:2008_5_9:84038,-9999.0,0.003,sca_daily
sca_daily:2008_5_9:84124,0.657593846321106,0.003,sca_daily
sca_daily:2008_5_9:84148,-9999.0,0.003,sca_daily
sca_daily:2008_5_9:84165,-9999.0,0.003,sca_daily
sca_daily:2008_5_9:85114,-9999.0,0.003,sca_daily
sca_daily:2008_5_9:85116,-9999.0,0.003,sca_daily
sca_daily:2008_6_10:84012,0.016066201031208,0.003,sca_daily
sca_daily:2008_6_10:84017,0.0,0.003,sca_daily
sca_daily:2008_6_10:84023,0.0465748682618141,0.003,sca_daily
sca_daily:2008_6_10:84032,0.0,0.003,sca_daily
sca_daily:2008_6_10:84038,0.0933971032500267,0.003,sca_daily
sca_daily:2008_6_10:84124,0.3206578493118286,0.003,sca_daily
sca_daily:2008_6_10:84148,0.4375032484531402,0.003,sca_daily
sca_daily:2008_6_10:84165,0.3847836256027221,0.003,sca_daily
sca_daily:2008_6_10:85114,0.5812828540802002,0.003,sca_daily
sca_daily:2008_6_10:85116,0.4415313005447387,0.003,sca_daily
sca_daily:2008_6_11:84012,0.1405060291290283,0.003,sca_daily
sca_daily:2008_6_11:84017,0.0,0.003,sca_daily
sca_daily:2008_6_11:84023,-9999.0,0.003,sca_daily
sca_daily:2008_6_11:84032,0.037736028432846,0.003,sca_daily
sca_daily:2008_6_11:84038,0.1145574003458023,0.003,sca_daily
sca_daily:2008_6_11:84124,0.260138064622879,0.003,sca_daily
sca_daily:2008_6_11:84148,-9999.0,0.003,sca_daily
sca_daily:2008_6_11:84165,-9999.0,0.003,sca_daily
sca_daily:2008_6_11:85114,-9999.0,0.003,sca_daily
sca_daily:2008_6_11:85116,-9999.0,0.003,sca_daily
sca_daily:2008_6_12:84012,-9999.0,0.003,sca_daily
sca_daily:2008_6_12:84017,-9999.0,0.003,sca_daily
sca_daily:2008_6_12:84023,-9999.0,0.003,sca_daily
sca_daily:2008_6_12:84032,-9999.0,0.003,sca_daily
sca_daily:2008_6_12:84038,-9999.0,0.003,sca_daily
sca_daily:2008_6_12:84124,-9999.0,0.003,sca_daily
sca_daily:2008_6_12:84148,-9999.0,0.003,sca_daily
sca_daily:2008_6_12:84165,-9999.0,0.003,sca_daily
sca_daily:2008_6_12:85114,-9999.0,0.003,sca_daily
sca_daily:2008_6_12:85116,-9999.0,0.003,sca_daily
sca_daily:2008_6_13:84012,0.0060999998822808,0.003,sca_daily
sca_daily:2008_6_13:84017,0.0,0.003,sca_daily
sca_daily:2008_6_13:84023,0.0304000005125999,0.003,sca_daily
sca_daily:2008_6_13:84032,0.0,0.003,sca_daily
sca_daily:2008_6_13:84038,0.0392000004649162,0.003,sca_daily
sca_daily:2008_6_13:84124,0.2648000121116638,0.003,sca_daily
sca_daily:2008_6_13:84148,0.4309000074863434,0.003,sca_daily
sca_daily:2008_6_13:84165,0.3422297835350036,0.003,sca_daily
sca_daily:2008_6_13:85114,0.5325000286102295,0.003,sca_daily
sca_daily:2008_6_13:85116,0.3788000047206878,0.003,sca_daily
sca_daily:2008_6_14:84012,0.0091274259611964,0.003,sca_daily
sca_daily:2008_6_14:84017,0.0,0.003,sca_daily
sca_daily:2008_6_14:84023,0.0354917272925376,0.003,sca_daily
sca_daily:2008_6_14:84032,0.0,0.003,sca_daily
sca_daily:2008_6_14:84038,0.0562081485986709,0.003,sca_daily
sca_daily:2008_6_14:84124,0.2971367239952087,0.003,sca_daily
sca_daily:2008_6_14:84148,0.4331037998199463,0.003,sca_daily
sca_daily:2008_6_14:84165,0.3483925461769104,0.003,sca_daily
sca_daily:2008_6_14:85114,0.5053969621658325,0.003,sca_daily
sca_daily:2008_6_14:85116,0.3957113027572632,0.003,sca_daily
sca_daily:2008_6_15:84012,0.0069880336523056,0.003,sca_daily
sca_daily:2008_6_15:84017,0.0,0.003,sca_daily
sca_daily:2008_6_15:84023,0.0177934281527996,0.003,sca_daily
sca_daily:2008_6_15:84032,0.0113209784030914,0.003,sca_daily
sca_daily:2008_6_15:84038,0.0420155450701713,0.003,sca_daily
sca_daily:2008_6_15:84124,0.2403807044029235,0.003,sca_daily
sca_daily:2008_6_15:84148,0.3781682550907135,0.003,sca_daily
sca_daily:2008_6_15:84165,0.3004708588123321,0.003,sca_daily
sca_daily:2008_6_15:85114,0.5518757104873657,0.003,sca_daily
sca_daily:2008_6_15:85116,0.3784270882606506,0.003,sca_daily
sca_daily:2008_6_16:84012,-9999.0,0.003,sca_daily
sca_daily:2008_6_16:84017,-9999.0,0.003,sca_daily
sca_daily:2008_6_16:84023,0.0720175206661224,0.003,sca_daily
sca_daily:2008_6_16:84032,-9999.0,0.003,sca_daily
sca_daily:2008_6_16:84038,-9999.0,0.003,sca_daily
sca_daily:2008_6_16:84124,-9999.0,0.003,sca_daily
sca_daily:2008_6_16:84148,0.3306962847709656,0.003,sca_daily
sca_daily:2008_6_16:84165,-9999.0,0.003,sca_daily
sca_daily:2008_6_16:85114,-9999.0,0.003,sca_daily
sca_daily:2008_6_16:85116,0.3421094119548797,0.003,sca_daily
sca_daily:2008_6_17:84012,-9999.0,0.003,sca_daily
sca_daily:2008_6_17:84017,-9999.0,0.003,sca_daily
sca_daily:2008_6_17:84023,-9999.0,0.003,sca_daily
sca_daily:2008_6_17:84032,-9999.0,0.003,sca_daily
sca_daily:2008_6_17:84038,-9999.0,0.003,sca_daily
sca_daily:2008_6_17:84124,-9999.0,0.003,sca_daily
sca_daily:2008_6_17:84148,-9999.0,0.003,sca_daily
sca_daily:2008_6_17:84165,-9999.0,0.003,sca_daily
sca_daily:2008_6_17:85114,-9999.0,0.003,sca_daily
sca_daily:2008_6_17:85116,-9999.0,0.003,sca_daily
sca_daily:2008_6_18:84012,0.0589294731616973,0.003,sca_daily
sca_daily:2008_6_18:84017,0.1500000059604644,0.003,sca_daily
sca_daily:2008_6_18:84023,0.0323399454355239,0.003,sca_daily
sca_daily:2008_6_18:84032,-9999.0,0.003,sca_daily
sca_daily:2008_6_18:84038,-9999.0,0.003,sca_daily
sca_daily:2008_6_18:84124,-9999.0,0.003,sca_daily
sca_daily:2008_6_18:84148,0.3314578533172607,0.003,sca_daily
sca_daily:2008_6_18:84165,0.2942270338535309,0.003,sca_daily
sca_daily:2008_6_18:85114,0.383741170167923,0.003,sca_daily
sca_daily:2008_6_18:85116,0.3003041744232178,0.003,sca_daily
sca_daily:2008_6_19:84012,0.0578764975070953,0.003,sca_daily
sca_daily:2008_6_19:84017,0.020000010728836,0.003,sca_daily
sca_daily:2008_6_19:84023,0.0432491451501846,0.003,sca_daily
sca_daily:2008_6_19:84032,0.0266039967536926,0.003,sca_daily
sca_daily:2008_6_19:84038,0.0074625946581363,0.003,sca_daily
sca_daily:2008_6_19:84124,0.1718670427799224,0.003,sca_daily
sca_daily:2008_6_19:84148,0.3492805063724518,0.003,sca_daily
sca_daily:2008_6_19:84165,0.260150134563446,0.003,sca_daily
sca_daily:2008_6_19:85114,0.4411955773830414,0.003,sca_daily
sca_daily:2008_6_19:85116,0.2993375360965729,0.003,sca_daily
sca_daily:2008_6_1:84012,0.0450890623033046,0.003,sca_daily
sca_daily:2008_6_1:84017,0.0,0.003,sca_daily
sca_daily:2008_6_1:84023,0.0772771686315536,0.003,sca_daily
sca_daily:2008_6_1:84032,0.0130755957216024,0.003,sca_daily
sca_daily:2008_6_1:84038,0.2907405495643616,0.003,sca_daily
sca_daily:2008_6_1:84124,-9999.0,0.003,sca_daily
sca_daily:2008_6_1:84148,-9999.0,0.003,sca_daily
sca_daily:2008_6_1:84165,-9999.0,0.003,sca_daily
sca_daily:2008_6_1:85114,-9999.0,0.003,sca_daily
sca_daily:2008_6_1:85116,-9999.0,0.003,sca_daily
sca_daily:2008_6_20:84012,0.0,0.003,sca_daily
sca_daily:2008_6_20:84017,0.0,0.003,sca_daily
sca_daily:2008_6_20:84023,0.0003000000142492,0.003,sca_daily
sca_daily:2008_6_20:84032,0.0,0.003,sca_daily
sca_daily:2008_6_20:84038,0.0,0.003,sca_daily
sca_daily:2008_6_20:84124,0.1481000036001205,0.003,sca_daily
sca_daily:2008_6_20:84148,0.3300999999046325,0.003,sca_daily
sca_daily:2008_6_20:84165,0.2249000072479248,0.003,sca_daily
sca_daily:2008_6_20:85114,0.4494999945163727,0.003,sca_daily
sca_daily:2008_6_20:85116,0.261599987745285,0.003,sca_daily
sca_daily:2008_6_21:84012,0.0076760053634643,0.003,sca_daily
sca_daily:2008_6_21:84017,0.0,0.003,sca_daily
sca_daily:2008_6_21:84023,0.0021078949794173,0.003,sca_daily
sca_daily:2008_6_21:84032,0.0,0.003,sca_daily
sca_daily:2008_6_21:84038,0.0,0.003,sca_daily
sca_daily:2008_6_21:84124,0.1286603659391403,0.003,sca_daily
sca_daily:2008_6_21:84148,0.322361946105957,0.003,sca_daily
sca_daily:2008_6_21:84165,0.2268720418214798,0.003,sca_daily
sca_daily:2008_6_21:85114,0.4357873499393463,0.003,sca_daily
sca_daily:2008_6_21:85116,0.2694907784461975,0.003,sca_daily
sca_daily:2008_6_22:84012,-9999.0,0.003,sca_daily
sca_daily:2008_6_22:84017,-9999.0,0.003,sca_daily
sca_daily:2008_6_22:84023,-9999.0,0.003,sca_daily
sca_daily:2008_6_22:84032,-9999.0,0.003,sca_daily
sca_daily:2008_6_22:84038,-9999.0,0.003,sca_daily
sca_daily:2008_6_22:84124,-9999.0,0.003,sca_daily
sca_daily:2008_6_22:84148,-9999.0,0.003,sca_daily
sca_daily:2008_6_22:84165,-9999.0,0.003,sca_daily
sca_daily:2008_6_22:85114,-9999.0,0.003,sca_daily
sca_daily:2008_6_22:85116,-9999.0,0.003,sca_daily
sca_daily:2008_6_23:84012,-9999.0,0.003,sca_daily
sca_daily:2008_6_23:84017,-9999.0,0.003,sca_daily
sca_daily:2008_6_23:84023,-9999.0,0.003,sca_daily
sca_daily:2008_6_23:84032,-9999.0,0.003,sca_daily
sca_daily:2008_6_23:84038,-9999.0,0.003,sca_daily
sca_daily:2008_6_23:84124,0.1357369720935821,0.003,sca_daily
sca_daily:2008_6_23:84148,0.2916497886180877,0.003,sca_daily
sca_daily:2008_6_23:84165,0.2326536476612091,0.003,sca_daily
sca_daily:2008_6_23:85114,0.4100002646446228,0.003,sca_daily
sca_daily:2008_6_23:85116,0.2288571894168853,0.003,sca_daily
sca_daily:2008_6_24:84012,-9999.0,0.003,sca_daily
sca_daily:2008_6_24:84017,-9999.0,0.003,sca_daily
sca_daily:2008_6_24:84023,-9999.0,0.003,sca_daily
sca_daily:2008_6_24:84032,-9999.0,0.003,sca_daily
