obsnme,obsval,weight,obgnme,lower_bound,upper_bound
sca_daily:2004_2_7:84038,1.0,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_2_7:84124,0.8278566598892212,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_2_7:84148,0.8414726257324219,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_2_7:84165,0.9968419671058656,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_2_7:85114,0.9980552196502686,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_2_7:85116,1.0,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_2_8:84012,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_2_8:84017,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_2_8:84023,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_2_8:84032,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_2_8:84038,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_2_8:84124,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_2_8:84148,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_2_8:84165,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_2_8:85114,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_2_8:85116,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_2_9:84012,0.8956906199455261,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_2_9:84017,1.0,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_2_9:84023,0.9721726775169371,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_2_9:84032,1.0,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_2_9:84038,0.6678104400634766,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_2_9:84124,0.8572640419006348,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_2_9:84148,0.777725875377655,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_2_9:84165,0.7168250679969788,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_2_9:85114,0.9252509474754332,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_2_9:85116,0.968483567237854,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_10:84012,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_10:84017,0.6583999991416931,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_10:84023,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_10:84032,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_10:84038,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_10:84124,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_10:84148,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_10:84165,0.7192494869232178,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_10:85114,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_10:85116,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_11:84012,1.0,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_11:84017,1.0,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_11:84023,0.9839131832122804,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_11:84032,1.0,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_11:84038,1.0,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_11:84124,0.9803586602211,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_11:84148,0.9676114320755004,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_11:84165,0.9676347970962524,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_11:85114,0.9995630979537964,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_11:85116,1.0,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_12:84012,0.9877972602844238,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_12:84017,0.9700000286102296,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_12:84023,0.8903018236160278,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_12:84032,0.9757000207901,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_12:84038,1.0,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_12:84124,0.9877138137817384,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_12:84148,1.0,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_12:84165,0.9963606595993042,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_12:85114,1.0,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_12:85116,1.0,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_13:84012,0.893104612827301,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_13:84017,1.0,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_13:84023,0.8426245450973511,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_13:84032,1.0,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_13:84038,1.0,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_13:84124,0.979936182498932,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_13:84148,0.9698257446289062,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_13:84165,0.9697998762130736,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_13:85114,0.9997215867042542,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_13:85116,1.0,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_14:84012,0.9123328924179076,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_14:84017,0.94159996509552,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_14:84023,0.7228641510009766,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_14:84032,0.9309849739074708,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_14:84038,0.9935446977615356,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_14:84124,0.9174519181251526,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_14:84148,0.8898789286613464,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_14:84165,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_14:85114,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_14:85116,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_15:84012,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_15:84017,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_15:84023,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_15:84032,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_15:84038,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_15:84124,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_15:84148,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_15:84165,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_15:85114,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_15:85116,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_16:84012,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_16:84017,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_16:84023,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_16:84032,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_16:84038,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_16:84124,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_16:84148,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_16:84165,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_16:85114,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_16:85116,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_17:84012,0.919477105140686,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_17:84017,0.857200026512146,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_17:84023,0.8377864360809326,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_17:84032,0.8743758201599121,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_17:84038,0.9972589015960692,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_17:84124,0.9731916189193726,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_17:84148,0.9932082891464232,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_17:84165,0.9029198884963988,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_17:85114,0.9999805092811584,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_17:85116,1.0,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_18:84012,0.9321517944335938,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_18:84017,0.985100030899048,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_18:84023,0.9052257537841796,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_18:84032,0.9879092574119568,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_18:84038,1.0,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_18:84124,0.9784753322601318,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_18:84148,0.978908896446228,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_18:84165,0.971399426460266,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_18:85114,0.9998409748077391,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_18:85116,1.0,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_19:84012,0.8679999709129333,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_19:84017,0.9200000166893004,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_19:84023,0.769599974155426,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_19:84032,0.9180999994277954,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_19:84038,0.9951000213623048,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_19:84124,0.9722999930381776,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_19:84148,0.9965999722480774,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_19:84165,0.996131181716919,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_19:85114,1.0,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_19:85116,1.0,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_1:84012,0.8088650703430176,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_1:84017,0.94159996509552,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_1:84023,0.9370534420013428,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_1:84032,0.9469983577728271,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_1:84038,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_1:84124,0.7563883066177368,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_1:84148,0.8273895978927612,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_1:84165,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_1:85114,0.7714717388153076,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_1:85116,0.6536375880241394,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_20:84012,0.8425890207290649,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_20:84017,0.9312000274658204,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_20:84023,0.7402769923210144,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_20:84032,0.9385499954223632,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_20:84038,0.9836263656616212,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_20:84124,0.9557654857635498,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_20:84148,0.9644250869750975,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_20:84165,0.967099130153656,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_20:85114,0.999086856842041,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_20:85116,1.0,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_21:84012,0.7501000165939331,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_21:84017,0.949999988079071,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_21:84023,0.5825999975204468,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_21:84032,0.9368000030517578,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_21:84038,0.993499994277954,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_21:84124,0.9546999931335448,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_21:84148,0.9954000115394592,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_21:84165,0.998199999332428,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_21:85114,1.0,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_21:85116,1.0,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_22:84012,0.6345800161361694,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_22:84017,0.6980000138282776,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_22:84023,0.5296804904937744,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_22:84032,0.7311708927154541,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_22:84038,0.9937313199043274,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_22:84124,0.906997561454773,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_22:84148,0.9646587371826172,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_22:84165,0.940776228904724,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_22:85114,0.753902792930603,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_22:85116,0.8243783712387085,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_23:84012,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_23:84017,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_23:84023,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_23:84032,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_23:84038,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_23:84124,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_23:84148,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_23:84165,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_23:85114,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_23:85116,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_24:84012,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_24:84017,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_24:84023,0.2894782125949859,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_24:84032,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_24:84038,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_24:84124,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_24:84148,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_24:84165,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_24:85114,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_24:85116,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_25:84012,0.4943645596504211,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_25:84017,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_25:84023,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_25:84032,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_25:84038,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_25:84124,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_25:84148,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_25:84165,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_25:85114,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_25:85116,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_26:84012,0.3578076958656311,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_26:84017,0.5980000495910645,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_26:84023,0.2487294375896453,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_26:84032,0.5719890594482422,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_26:84038,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_26:84124,0.832744300365448,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_26:84148,0.832984447479248,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_26:84165,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_26:85114,0.8043326139450073,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_26:85116,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_27:84012,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_27:84017,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_27:84023,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_27:84032,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_27:84038,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_27:84124,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_27:84148,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_27:84165,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_27:85114,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_27:85116,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_28:84012,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_28:84017,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_28:84023,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_28:84032,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_28:84038,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_28:84124,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_28:84148,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_28:84165,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_28:85114,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_28:85116,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_29:84012,0.4998003840446472,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_29:84017,0.6176000237464905,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_29:84023,0.2995619475841522,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_29:84032,0.6044625043869019,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_29:84038,0.965739130973816,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_29:84124,0.8328456282615662,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_29:84148,0.9567134380340576,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_29:84165,0.9606666564941406,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_29:85114,0.9949100017547609,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_29:85116,0.966906487941742,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_2:84012,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_2:84017,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_2:84023,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_2:84032,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_2:84038,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_2:84124,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_2:84148,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_2:84165,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_2:85114,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_2:85116,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_30:84012,0.4068000018596649,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_30:84017,0.5699999928474426,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_30:84023,0.2161999940872192,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_30:84032,0.5454999804496765,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_30:84038,0.9606000185012816,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_30:84124,0.8198000192642212,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_30:84148,0.9721999764442444,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_30:84165,0.9848999977111816,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_30:85114,1.0,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_30:85116,1.0,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_31:84012,0.4090942740440368,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_31:84017,0.5098999738693237,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_31:84023,0.2553743720054626,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_31:84032,0.4987179040908813,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_31:84038,0.9108288288116456,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_31:84124,0.8185306787490845,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_31:84148,0.9379587173461914,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_31:84165,0.9609489440917968,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_31:85114,0.9979218244552612,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_31:85116,0.991699993610382,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_3:84012,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_3:84017,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_3:84023,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_3:84032,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_3:84038,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_3:84124,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_3:84148,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_3:84165,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_3:85114,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_3:85116,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_4:84012,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_4:84017,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_4:84023,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_4:84032,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_4:84038,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_4:84124,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_4:84148,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_4:84165,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_4:85114,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_4:85116,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_5:84012,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_5:84017,0.8470999598503113,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_5:84023,0.7158753871917725,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_5:84032,0.8303751945495605,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_5:84038,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_5:84124,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_5:84148,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_5:84165,0.6540096998214722,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_5:85114,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_5:85116,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_6:84012,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_6:84017,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_6:84023,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_6:84032,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_6:84038,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_6:84124,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_6:84148,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_6:84165,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_6:85114,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_6:85116,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_3_7:84012,1.0,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_7:84017,1.0,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_7:84023,1.0,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_7:84032,1.0,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_7:84038,1.0,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_7:84124,1.0,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_7:84148,1.0,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_7:84165,1.0,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_7:85114,1.0,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_7:85116,1.0,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_8:84012,0.9956375360488892,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_8:84017,0.9704000353813172,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_8:84023,0.9914904832839966,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_8:84032,0.9759498834609984,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_8:84038,0.9925492405891418,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_8:84124,0.9866011142730712,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_8:84148,0.9824246168136596,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_8:84165,0.9935560822486876,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_8:85114,0.9998409748077391,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_8:85116,1.0,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_9:84012,1.0,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_9:84017,1.0,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_9:84023,1.0,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_9:84032,1.0,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_9:84038,1.0,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_9:84124,0.998326301574707,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_9:84148,1.0,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_9:84165,0.9811064004898072,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_9:85114,1.0,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_3_9:85116,1.0,452.55759000662965,sca_daily,0,1.0
sca_daily:2004_4_10:84012,-9999.0,0.0,sca_daily,0,1.0
sca_daily:2004_4_10:84017,-9999.0,0.0,sca_daily,0,1.0
