parnme,partrans,parchglim,parval1,parlbnd,parubnd,pargp,scale,offset,dercom,rain,84012,84017,84023,84032,84038,84124,84148,84165,85114,85116,max,coef,noppt,lin,cap,n,sublim,trncf,radmax,adj,sq,exp,thresh,frac,rate,allsnow
tmin_cbh_adj:hru_85114:mon_3,none,relative,0.0,-3.0,3.0,obs_combo_1,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,hru,,,,,,
tmin_cbh_adj:hru_85114:mon_4,none,relative,0.0,-3.0,3.0,obs_combo_1,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,hru,,,,,,
tmin_cbh_adj:hru_85114:mon_5,none,relative,0.0,-3.0,3.0,obs_combo_1,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,hru,,,,,,
tmin_cbh_adj:hru_85114:mon_6,none,relative,0.0,-3.0,3.0,obs_combo_1,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,hru,,,,,,
tmin_cbh_adj:hru_85114:mon_7,none,relative,0.0,-3.0,3.0,obs_combo_1,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,hru,,,,,,
tmin_cbh_adj:hru_85114:mon_8,none,relative,0.0,-3.0,3.0,obs_combo_1,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,hru,,,,,,
tmin_cbh_adj:hru_85114:mon_9,none,relative,0.0,-3.0,3.0,obs_combo_1,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,hru,,,,,,
tmin_cbh_adj:hru_85116:mon_1,none,relative,0.0,-3.0,3.0,obs_combo_1,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,hru,,,,,,
tmin_cbh_adj:hru_85116:mon_10,none,relative,0.0,-3.0,3.0,obs_combo_1,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,hru,,,,,,
tmin_cbh_adj:hru_85116:mon_11,none,relative,0.0,-3.0,3.0,obs_combo_1,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,hru,,,,,,
tmin_cbh_adj:hru_85116:mon_12,none,relative,0.0,-3.0,3.0,obs_combo_1,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,hru,,,,,,
tmin_cbh_adj:hru_85116:mon_2,none,relative,0.0,-3.0,3.0,obs_combo_1,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,hru,,,,,,
tmin_cbh_adj:hru_85116:mon_3,none,relative,0.0,-3.0,3.0,obs_combo_1,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,hru,,,,,,
tmin_cbh_adj:hru_85116:mon_4,none,relative,0.0,-3.0,3.0,obs_combo_1,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,hru,,,,,,
tmin_cbh_adj:hru_85116:mon_5,none,relative,0.0,-3.0,3.0,obs_combo_1,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,hru,,,,,,
tmin_cbh_adj:hru_85116:mon_6,none,relative,0.0,-3.0,3.0,obs_combo_1,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,hru,,,,,,
tmin_cbh_adj:hru_85116:mon_7,none,relative,0.0,-3.0,3.0,obs_combo_1,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,hru,,,,,,
tmin_cbh_adj:hru_85116:mon_8,none,relative,0.0,-3.0,3.0,obs_combo_1,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,hru,,,,,,
tmin_cbh_adj:hru_85116:mon_9,none,relative,0.0,-3.0,3.0,obs_combo_1,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,hru,,,,,,
