parnme,partrans,parchglim,parval1,parlbnd,parubnd,pargp,scale,offset,dercom,rain,98861,98876,98877,98884,98901,98903,98904,98905,98907,98915,98936,98937,98940,98941,99581,99618,max,coef,noppt,lin,cap,n,sublim,trncf,radmax,adj,sq,exp,thresh,frac,rate,allsnow
slowcoef_sq:hru_98901,none,relative,0.1,0.0,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,
slowcoef_sq:hru_98903,none,relative,0.1,0.0,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,
slowcoef_sq:hru_98904,none,relative,0.1,0.0,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,
slowcoef_sq:hru_98905,none,relative,0.1,0.0,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,
slowcoef_sq:hru_98907,none,relative,0.1,0.0,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,
slowcoef_sq:hru_98915,none,relative,0.1,0.0,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,
slowcoef_sq:hru_98936,none,relative,0.1,0.0,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,
slowcoef_sq:hru_98937,none,relative,0.1,0.0,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,
slowcoef_sq:hru_98940,none,relative,0.1,0.0,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,
slowcoef_sq:hru_98941,none,relative,0.1,0.0,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,
slowcoef_sq:hru_99581,none,relative,0.1,0.0,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,
slowcoef_sq:hru_99618,none,relative,0.1,0.0,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,
smidx_coef:hru_98861,log,factor,0.0800899999999999,0.0640719999999999,0.0961079999999999,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
smidx_coef:hru_98876,log,factor,0.0800899999999999,0.0640719999999999,0.0961079999999999,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
smidx_coef:hru_98877,log,factor,0.0800899999999999,0.0640719999999999,0.0961079999999999,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
smidx_coef:hru_98884,log,factor,0.0800899999999999,0.0640719999999999,0.0961079999999999,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
smidx_coef:hru_98901,log,factor,0.0800899999999999,0.0640719999999999,0.0961079999999999,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
smidx_coef:hru_98903,log,factor,0.0800899999999999,0.0640719999999999,0.0961079999999999,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
smidx_coef:hru_98904,log,factor,0.0800899999999999,0.0640719999999999,0.0961079999999999,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
smidx_coef:hru_98905,log,factor,0.0800899999999999,0.0640719999999999,0.0961079999999999,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
smidx_coef:hru_98907,log,factor,0.0800899999999999,0.0640719999999999,0.0961079999999999,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
smidx_coef:hru_98915,log,factor,0.0800899999999999,0.0640719999999999,0.0961079999999999,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
smidx_coef:hru_98936,log,factor,0.0800899999999999,0.0640719999999999,0.0961079999999999,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
smidx_coef:hru_98937,log,factor,0.0800899999999999,0.0640719999999999,0.0961079999999999,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
smidx_coef:hru_98940,log,factor,0.0800899999999999,0.0640719999999999,0.0961079999999999,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
smidx_coef:hru_98941,log,factor,0.0800899999999999,0.0640719999999999,0.0961079999999999,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
smidx_coef:hru_99581,log,factor,0.0800899999999999,0.0640719999999999,0.0961079999999999,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
smidx_coef:hru_99618,log,factor,0.0800899999999999,0.0640719999999999,0.0961079999999999,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
smidx_exp:hru_98861,log,factor,0.146657,0.1173256,0.1759884,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,
smidx_exp:hru_98876,log,factor,0.065407,0.0523256,0.0784884,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,
smidx_exp:hru_98877,log,factor,0.029233,0.0233863999999999,0.0350796,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,
smidx_exp:hru_98884,log,factor,0.084951,0.0679608,0.1019412,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,
smidx_exp:hru_98901,log,factor,0.058348,0.0466783999999999,0.0700176,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,
smidx_exp:hru_98903,log,factor,0.09924,0.0793919999999999,0.119088,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,
smidx_exp:hru_98904,log,factor,0.064801,0.0518408,0.0777612,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,
smidx_exp:hru_98905,log,factor,0.170842,0.1366736,0.2050103999999999,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,
smidx_exp:hru_98907,log,factor,0.051269,0.0410152,0.0615228,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,
smidx_exp:hru_98915,log,factor,0.127598,0.1020783999999999,0.1531176,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,
smidx_exp:hru_98936,log,factor,0.213195,0.1705559999999999,0.255834,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,
smidx_exp:hru_98937,log,factor,0.13916,0.111328,0.166992,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,
smidx_exp:hru_98940,log,factor,0.219739,0.1757911999999999,0.2636868,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,
smidx_exp:hru_98941,log,factor,0.178141,0.1425128,0.2137692,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,
smidx_exp:hru_99581,log,factor,0.114422,0.0915376,0.1373064,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,
smidx_exp:hru_99618,log,factor,0.05281,0.042248,0.063372,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,
snarea_thresh:hru_98861,log,factor,9.683952,7.7471616,11.6207424,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,
snarea_thresh:hru_98876,log,factor,3.2442200000000003,2.5953760000000003,3.893064,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,
snarea_thresh:hru_98877,log,factor,3.2292640000000006,2.5834112000000005,3.8751168000000007,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,
snarea_thresh:hru_98884,log,factor,3.3490780000000004,2.6792624000000003,4.0188936,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,
snarea_thresh:hru_98901,log,factor,1.30108,1.040864,1.561296,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,
snarea_thresh:hru_98903,log,factor,1.396894,1.1175152000000002,1.6762728,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,
snarea_thresh:hru_98904,log,factor,1.17488,0.939904,1.409856,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,
snarea_thresh:hru_98905,log,factor,1.399122,1.1192976,1.6789464,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,
snarea_thresh:hru_98907,log,factor,1.175881,0.9407048,1.4110572,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,
snarea_thresh:hru_98915,log,factor,2.592457,2.0739656,3.1109484,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,
snarea_thresh:hru_98936,log,factor,1.013812,0.8110495999999999,1.2165743999999998,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,
snarea_thresh:hru_98937,log,factor,1.048857,0.8390856,1.2586284,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,
snarea_thresh:hru_98940,log,factor,1.000925,0.80074,1.20111,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,
snarea_thresh:hru_98941,log,factor,1.070538,0.8564304,1.2846456,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,
snarea_thresh:hru_99581,log,factor,18.498136,14.7985088,22.1977632,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,
snarea_thresh:hru_99618,log,factor,23.058856,18.4470848,27.6706272,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,
snow_cbh_adj:hru_98861:mon_1,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98861:mon_10,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98861:mon_11,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98861:mon_12,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98861:mon_2,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98861:mon_3,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98861:mon_4,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98861:mon_5,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98861:mon_6,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98861:mon_7,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98861:mon_8,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98861:mon_9,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98876:mon_1,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98876:mon_10,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98876:mon_11,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98876:mon_12,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98876:mon_2,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98876:mon_3,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98876:mon_4,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98876:mon_5,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98876:mon_6,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98876:mon_7,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98876:mon_8,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98876:mon_9,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98877:mon_1,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98877:mon_10,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98877:mon_11,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98877:mon_12,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98877:mon_2,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98877:mon_3,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98877:mon_4,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98877:mon_5,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98877:mon_6,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98877:mon_7,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98877:mon_8,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98877:mon_9,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98884:mon_1,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98884:mon_10,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98884:mon_11,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98884:mon_12,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98884:mon_2,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98884:mon_3,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98884:mon_4,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98884:mon_5,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98884:mon_6,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98884:mon_7,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98884:mon_8,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98884:mon_9,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98901:mon_1,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98901:mon_10,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98901:mon_11,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98901:mon_12,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98901:mon_2,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98901:mon_3,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98901:mon_4,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98901:mon_5,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98901:mon_6,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98901:mon_7,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98901:mon_8,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98901:mon_9,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98903:mon_1,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98903:mon_10,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98903:mon_11,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98903:mon_12,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98903:mon_2,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98903:mon_3,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98903:mon_4,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98903:mon_5,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98903:mon_6,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98903:mon_7,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98903:mon_8,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98903:mon_9,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98904:mon_1,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98904:mon_10,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98904:mon_11,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98904:mon_12,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98904:mon_2,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98904:mon_3,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98904:mon_4,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98904:mon_5,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98904:mon_6,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98904:mon_7,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98904:mon_8,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98904:mon_9,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98905:mon_1,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98905:mon_10,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98905:mon_11,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98905:mon_12,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98905:mon_2,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98905:mon_3,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98905:mon_4,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98905:mon_5,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98905:mon_6,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98905:mon_7,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98905:mon_8,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98905:mon_9,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_98907:mon_1,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,,,,,,,hru,,,,,,
