parnme,partrans,parchglim,parval1,parlbnd,parubnd,pargp,scale,offset,dercom
cecn_coef:hru_5637:mon_9,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5643:mon_1,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5643:mon_10,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5643:mon_11,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5643:mon_12,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5643:mon_2,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5643:mon_3,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5643:mon_4,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5643:mon_5,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5643:mon_6,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5643:mon_7,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5643:mon_8,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5643:mon_9,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5678:mon_1,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5678:mon_10,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5678:mon_11,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5678:mon_12,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5678:mon_2,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5678:mon_3,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5678:mon_4,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5678:mon_5,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5678:mon_6,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5678:mon_7,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5678:mon_8,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5678:mon_9,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5679:mon_1,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5679:mon_10,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5679:mon_11,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5679:mon_12,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5679:mon_2,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5679:mon_3,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5679:mon_4,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5679:mon_5,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5679:mon_6,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5679:mon_7,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5679:mon_8,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5679:mon_9,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5686:mon_1,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5686:mon_10,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5686:mon_11,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5686:mon_12,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5686:mon_2,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5686:mon_3,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5686:mon_4,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5686:mon_5,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5686:mon_6,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5686:mon_7,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5686:mon_8,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5686:mon_9,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5690:mon_1,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5690:mon_10,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5690:mon_11,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5690:mon_12,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5690:mon_2,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5690:mon_3,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5690:mon_4,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5690:mon_5,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5690:mon_6,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5690:mon_7,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5690:mon_8,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5690:mon_9,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5693:mon_1,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5693:mon_10,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5693:mon_11,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5693:mon_12,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5693:mon_2,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5693:mon_3,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5693:mon_4,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5693:mon_5,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5693:mon_6,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5693:mon_7,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5693:mon_8,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5693:mon_9,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5697:mon_1,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5697:mon_10,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5697:mon_11,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5697:mon_12,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5697:mon_2,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5697:mon_3,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5697:mon_4,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5697:mon_5,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5697:mon_6,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5697:mon_7,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5697:mon_8,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5697:mon_9,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5703:mon_1,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5703:mon_10,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5703:mon_11,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5703:mon_12,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5703:mon_2,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5703:mon_3,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5703:mon_4,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5703:mon_5,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5703:mon_6,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5703:mon_7,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5703:mon_8,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5703:mon_9,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5728:mon_1,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5728:mon_10,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5728:mon_11,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5728:mon_12,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5728:mon_2,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5728:mon_3,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5728:mon_4,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5728:mon_5,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5728:mon_6,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5728:mon_7,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5728:mon_8,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_5728:mon_9,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_7128:mon_1,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_7128:mon_10,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_7128:mon_11,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_7128:mon_12,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_7128:mon_2,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_7128:mon_3,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_7128:mon_4,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_7128:mon_5,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_7128:mon_6,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_7128:mon_7,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_7128:mon_8,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_7128:mon_9,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_7156:mon_1,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_7156:mon_10,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_7156:mon_11,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_7156:mon_12,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_7156:mon_2,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_7156:mon_3,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_7156:mon_4,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_7156:mon_5,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_7156:mon_6,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_7156:mon_7,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_7156:mon_8,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_7156:mon_9,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_7157:mon_1,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_7157:mon_10,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_7157:mon_11,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_7157:mon_12,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_7157:mon_2,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_7157:mon_3,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_7157:mon_4,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_7157:mon_5,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_7157:mon_6,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_7157:mon_7,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_7157:mon_8,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_7157:mon_9,log,factor,5.0,4.5,5.5,pargp,1.0,0.0,1
emis_noppt:hru_5621,log,factor,0.757,0.757,1.0,pargp,1.0,0.0,1
emis_noppt:hru_5625,log,factor,0.757,0.757,1.0,pargp,1.0,0.0,1
emis_noppt:hru_5628,log,factor,0.757,0.757,1.0,pargp,1.0,0.0,1
emis_noppt:hru_5635,log,factor,0.757,0.757,1.0,pargp,1.0,0.0,1
emis_noppt:hru_5637,log,factor,0.757,0.757,1.0,pargp,1.0,0.0,1
emis_noppt:hru_5643,log,factor,0.757,0.757,1.0,pargp,1.0,0.0,1
emis_noppt:hru_5678,log,factor,0.757,0.757,1.0,pargp,1.0,0.0,1
emis_noppt:hru_5679,log,factor,0.757,0.757,1.0,pargp,1.0,0.0,1
emis_noppt:hru_5686,log,factor,0.757,0.757,1.0,pargp,1.0,0.0,1
emis_noppt:hru_5690,log,factor,0.757,0.757,1.0,pargp,1.0,0.0,1
emis_noppt:hru_5693,log,factor,0.757,0.757,1.0,pargp,1.0,0.0,1
emis_noppt:hru_5697,log,factor,0.757,0.757,1.0,pargp,1.0,0.0,1
emis_noppt:hru_5703,log,factor,0.757,0.757,1.0,pargp,1.0,0.0,1
emis_noppt:hru_5728,log,factor,0.757,0.757,1.0,pargp,1.0,0.0,1
emis_noppt:hru_7128,log,factor,0.757,0.757,1.0,pargp,1.0,0.0,1
emis_noppt:hru_7156,log,factor,0.757,0.757,1.0,pargp,1.0,0.0,1
emis_noppt:hru_7157,log,factor,0.757,0.757,1.0,pargp,1.0,0.0,1
fastcoef_lin:hru_5621,log,factor,0.01,0.008,0.012,pargp,1.0,0.0,1
fastcoef_lin:hru_5625,log,factor,0.010001,0.008000799999999999,0.0120012,pargp,1.0,0.0,1
fastcoef_lin:hru_5628,log,factor,0.01,0.008,0.012,pargp,1.0,0.0,1
fastcoef_lin:hru_5635,log,factor,0.010047,0.0080376,0.0120564,pargp,1.0,0.0,1
fastcoef_lin:hru_5637,log,factor,0.01,0.008,0.012,pargp,1.0,0.0,1
fastcoef_lin:hru_5643,log,factor,0.01,0.008,0.012,pargp,1.0,0.0,1
fastcoef_lin:hru_5678,log,factor,0.010001,0.008000799999999999,0.0120012,pargp,1.0,0.0,1
fastcoef_lin:hru_5679,log,factor,0.010001,0.008000799999999999,0.0120012,pargp,1.0,0.0,1
fastcoef_lin:hru_5686,log,factor,0.010006,0.0080048,0.012007199999999999,pargp,1.0,0.0,1
fastcoef_lin:hru_5690,log,factor,0.01,0.008,0.012,pargp,1.0,0.0,1
fastcoef_lin:hru_5693,log,factor,0.010049,0.0080392,0.012058800000000001,pargp,1.0,0.0,1
fastcoef_lin:hru_5697,log,factor,0.01,0.008,0.012,pargp,1.0,0.0,1
fastcoef_lin:hru_5703,log,factor,0.01,0.008,0.012,pargp,1.0,0.0,1
fastcoef_lin:hru_5728,log,factor,0.010007,0.0080056,0.0120084,pargp,1.0,0.0,1
fastcoef_lin:hru_7128,log,factor,0.01,0.008,0.012,pargp,1.0,0.0,1
fastcoef_lin:hru_7156,log,factor,0.010041,0.0080328,0.0120492,pargp,1.0,0.0,1
fastcoef_lin:hru_7157,log,factor,0.010018,0.008014400000000001,0.0120216,pargp,1.0,0.0,1
freeh2o_cap:hru_5621,log,factor,0.05,0.01,0.1,pargp,1.0,0.0,1
freeh2o_cap:hru_5625,log,factor,0.05,0.01,0.1,pargp,1.0,0.0,1
freeh2o_cap:hru_5628,log,factor,0.05,0.01,0.1,pargp,1.0,0.0,1
freeh2o_cap:hru_5635,log,factor,0.05,0.01,0.1,pargp,1.0,0.0,1
freeh2o_cap:hru_5637,log,factor,0.05,0.01,0.1,pargp,1.0,0.0,1
freeh2o_cap:hru_5643,log,factor,0.05,0.01,0.1,pargp,1.0,0.0,1
freeh2o_cap:hru_5678,log,factor,0.05,0.01,0.1,pargp,1.0,0.0,1
freeh2o_cap:hru_5679,log,factor,0.05,0.01,0.1,pargp,1.0,0.0,1
freeh2o_cap:hru_5686,log,factor,0.05,0.01,0.1,pargp,1.0,0.0,1
freeh2o_cap:hru_5690,log,factor,0.05,0.01,0.1,pargp,1.0,0.0,1
freeh2o_cap:hru_5693,log,factor,0.05,0.01,0.1,pargp,1.0,0.0,1
freeh2o_cap:hru_5697,log,factor,0.05,0.01,0.1,pargp,1.0,0.0,1
freeh2o_cap:hru_5703,log,factor,0.05,0.01,0.1,pargp,1.0,0.0,1
freeh2o_cap:hru_5728,log,factor,0.05,0.01,0.1,pargp,1.0,0.0,1
freeh2o_cap:hru_7128,log,factor,0.05,0.01,0.1,pargp,1.0,0.0,1
freeh2o_cap:hru_7156,log,factor,0.05,0.01,0.1,pargp,1.0,0.0,1
freeh2o_cap:hru_7157,log,factor,0.05,0.01,0.1,pargp,1.0,0.0,1
gwflow_coef:hru_5621,log,factor,0.02324,0.018592,0.027888,pargp,1.0,0.0,1
gwflow_coef:hru_5625,log,factor,0.03026,0.024208,0.036312,pargp,1.0,0.0,1
gwflow_coef:hru_5628,log,factor,0.024,0.019200000000000002,0.0288,pargp,1.0,0.0,1
gwflow_coef:hru_5635,log,factor,0.02486,0.019888,0.029832,pargp,1.0,0.0,1
gwflow_coef:hru_5637,log,factor,0.02387,0.019096,0.028644,pargp,1.0,0.0,1
gwflow_coef:hru_5643,log,factor,0.02231,0.017848,0.026772,pargp,1.0,0.0,1
gwflow_coef:hru_5678,log,factor,0.02437,0.019496,0.029244,pargp,1.0,0.0,1
gwflow_coef:hru_5679,log,factor,0.02125,0.017,0.025500000000000002,pargp,1.0,0.0,1
gwflow_coef:hru_5686,log,factor,0.02452,0.019616,0.029424,pargp,1.0,0.0,1
gwflow_coef:hru_5690,log,factor,0.01971,0.015767999999999997,0.023652,pargp,1.0,0.0,1
gwflow_coef:hru_5693,log,factor,0.02106,0.016848,0.025272,pargp,1.0,0.0,1
gwflow_coef:hru_5697,log,factor,0.02568,0.020544,0.030816000000000003,pargp,1.0,0.0,1
gwflow_coef:hru_5703,log,factor,0.02509,0.020072,0.030108000000000003,pargp,1.0,0.0,1
gwflow_coef:hru_5728,log,factor,0.02605,0.02084,0.03126,pargp,1.0,0.0,1
gwflow_coef:hru_7128,log,factor,0.02324,0.018592,0.027888,pargp,1.0,0.0,1
gwflow_coef:hru_7156,log,factor,0.02507,0.020055999999999997,0.030084,pargp,1.0,0.0,1
gwflow_coef:hru_7157,log,factor,0.02328,0.018623999999999998,0.027936,pargp,1.0,0.0,1
jh_coef:hru_5621:mon_1,log,factor,0.005328,0.0042624,0.0063936,pargp,1.0,0.0,1
jh_coef:hru_5621:mon_10,log,factor,0.00766,0.006128,0.009192,pargp,1.0,0.0,1
jh_coef:hru_5621:mon_11,log,factor,0.007095,0.005676,0.008514,pargp,1.0,0.0,1
jh_coef:hru_5621:mon_12,log,factor,0.005596,0.0044768,0.0067152,pargp,1.0,0.0,1
jh_coef:hru_5621:mon_2,log,factor,0.006583,0.0052664,0.0078996,pargp,1.0,0.0,1
jh_coef:hru_5621:mon_3,log,factor,0.007218,0.0057744,0.0086616,pargp,1.0,0.0,1
jh_coef:hru_5621:mon_4,log,factor,0.007433,0.0059464,0.0089196,pargp,1.0,0.0,1
jh_coef:hru_5621:mon_5,log,factor,0.00726,0.005808,0.008712000000000001,pargp,1.0,0.0,1
jh_coef:hru_5621:mon_6,log,factor,0.007036,0.0056288,0.0084432,pargp,1.0,0.0,1
jh_coef:hru_5621:mon_7,log,factor,0.006613,0.0052904,0.007935600000000001,pargp,1.0,0.0,1
jh_coef:hru_5621:mon_8,log,factor,0.006871,0.0054968000000000005,0.008245200000000001,pargp,1.0,0.0,1
jh_coef:hru_5621:mon_9,log,factor,0.007174,0.0057392,0.0086088,pargp,1.0,0.0,1
jh_coef:hru_5625:mon_1,log,factor,0.003798,0.0030384,0.0045576,pargp,1.0,0.0,1
jh_coef:hru_5625:mon_10,log,factor,0.006138,0.0049104000000000005,0.0073656,pargp,1.0,0.0,1
jh_coef:hru_5625:mon_11,log,factor,0.005553,0.0044424,0.0066635999999999996,pargp,1.0,0.0,1
jh_coef:hru_5625:mon_12,log,factor,0.00408,0.0032640000000000004,0.004896,pargp,1.0,0.0,1
jh_coef:hru_5625:mon_2,log,factor,0.004996,0.0039968,0.005995199999999999,pargp,1.0,0.0,1
jh_coef:hru_5625:mon_3,log,factor,0.005648,0.0045184000000000005,0.0067776,pargp,1.0,0.0,1
jh_coef:hru_5625:mon_4,log,factor,0.005908,0.0047264,0.0070896,pargp,1.0,0.0,1
jh_coef:hru_5625:mon_5,log,factor,0.005778,0.0046224000000000005,0.0069336,pargp,1.0,0.0,1
jh_coef:hru_5625:mon_6,log,factor,0.005585,0.004468,0.006702,pargp,1.0,0.0,1
jh_coef:hru_5625:mon_7,log,factor,0.005186,0.004148799999999999,0.0062232,pargp,1.0,0.0,1
jh_coef:hru_5625:mon_8,log,factor,0.005434,0.0043472,0.006520799999999999,pargp,1.0,0.0,1
jh_coef:hru_5625:mon_9,log,factor,0.005708,0.0045664,0.006849600000000001,pargp,1.0,0.0,1
jh_coef:hru_5628:mon_1,log,factor,0.005183,0.0041464,0.0062196000000000005,pargp,1.0,0.0,1
jh_coef:hru_5628:mon_10,log,factor,0.007399,0.0059192,0.008878800000000001,pargp,1.0,0.0,1
jh_coef:hru_5628:mon_11,log,factor,0.00688,0.005504,0.008256,pargp,1.0,0.0,1
jh_coef:hru_5628:mon_12,log,factor,0.005431,0.0043448,0.0065172,pargp,1.0,0.0,1
jh_coef:hru_5628:mon_2,log,factor,0.006411,0.0051288,0.0076932,pargp,1.0,0.0,1
jh_coef:hru_5628:mon_3,log,factor,0.007005,0.005604,0.008406,pargp,1.0,0.0,1
jh_coef:hru_5628:mon_4,log,factor,0.007178,0.0057424,0.0086136,pargp,1.0,0.0,1
jh_coef:hru_5628:mon_5,log,factor,0.006984,0.0055872,0.0083808,pargp,1.0,0.0,1
jh_coef:hru_5628:mon_6,log,factor,0.00674,0.005392,0.008088000000000001,pargp,1.0,0.0,1
jh_coef:hru_5628:mon_7,log,factor,0.006308,0.0050464,0.0075696,pargp,1.0,0.0,1
jh_coef:hru_5628:mon_8,log,factor,0.006567,0.0052536,0.0078804,pargp,1.0,0.0,1
jh_coef:hru_5628:mon_9,log,factor,0.006882,0.0055056,0.0082584,pargp,1.0,0.0,1
jh_coef:hru_5635:mon_1,log,factor,0.003702,0.0029616,0.0044424,pargp,1.0,0.0,1
jh_coef:hru_5635:mon_10,log,factor,0.006029,0.0048232,0.0072347999999999996,pargp,1.0,0.0,1
jh_coef:hru_5635:mon_11,log,factor,0.005466,0.0043728000000000005,0.0065592,pargp,1.0,0.0,1
jh_coef:hru_5635:mon_12,log,factor,0.003969,0.0031752000000000004,0.0047628,pargp,1.0,0.0,1
jh_coef:hru_5635:mon_2,log,factor,0.004964,0.003971199999999999,0.0059568,pargp,1.0,0.0,1
jh_coef:hru_5635:mon_3,log,factor,0.005593,0.0044744,0.0067116,pargp,1.0,0.0,1
jh_coef:hru_5635:mon_4,log,factor,0.005803,0.0046424,0.0069636,pargp,1.0,0.0,1
jh_coef:hru_5635:mon_5,log,factor,0.005626,0.0045008,0.0067512,pargp,1.0,0.0,1
jh_coef:hru_5635:mon_6,log,factor,0.0054,0.00432,0.0064800000000000005,pargp,1.0,0.0,1
jh_coef:hru_5635:mon_7,log,factor,0.004972,0.0039775999999999995,0.0059664,pargp,1.0,0.0,1
jh_coef:hru_5635:mon_8,log,factor,0.005233,0.0041864,0.0062796,pargp,1.0,0.0,1
jh_coef:hru_5635:mon_9,log,factor,0.005538,0.0044304,0.006645600000000001,pargp,1.0,0.0,1
jh_coef:hru_5637:mon_1,log,factor,0.005766,0.0046128,0.0069192,pargp,1.0,0.0,1
jh_coef:hru_5637:mon_10,log,factor,0.007937,0.0063495999999999995,0.009524399999999999,pargp,1.0,0.0,1
jh_coef:hru_5637:mon_11,log,factor,0.007436,0.0059488,0.0089232,pargp,1.0,0.0,1
jh_coef:hru_5637:mon_12,log,factor,0.006003,0.0048024,0.007203599999999999,pargp,1.0,0.0,1
jh_coef:hru_5637:mon_2,log,factor,0.00699,0.005592,0.008388,pargp,1.0,0.0,1
jh_coef:hru_5637:mon_3,log,factor,0.007564,0.0060512000000000005,0.009076800000000001,pargp,1.0,0.0,1
jh_coef:hru_5637:mon_4,log,factor,0.007719,0.0061752000000000005,0.0092628,pargp,1.0,0.0,1
jh_coef:hru_5637:mon_5,log,factor,0.007511,0.0060088,0.0090132,pargp,1.0,0.0,1
jh_coef:hru_5637:mon_6,log,factor,0.007258,0.0058064,0.0087096,pargp,1.0,0.0,1
jh_coef:hru_5637:mon_7,log,factor,0.006822,0.0054576,0.0081864,pargp,1.0,0.0,1
jh_coef:hru_5637:mon_8,log,factor,0.007083,0.0056664,0.0084996,pargp,1.0,0.0,1
jh_coef:hru_5637:mon_9,log,factor,0.007403,0.0059223999999999995,0.0088836,pargp,1.0,0.0,1
jh_coef:hru_5643:mon_1,log,factor,0.005504,0.0044032,0.0066048,pargp,1.0,0.0,1
jh_coef:hru_5643:mon_10,log,factor,0.007844,0.0062752,0.0094128,pargp,1.0,0.0,1
jh_coef:hru_5643:mon_11,log,factor,0.007274,0.0058192,0.0087288,pargp,1.0,0.0,1
jh_coef:hru_5643:mon_12,log,factor,0.005749,0.0045991999999999995,0.0068988,pargp,1.0,0.0,1
jh_coef:hru_5643:mon_2,log,factor,0.006808,0.0054464,0.008169599999999999,pargp,1.0,0.0,1
jh_coef:hru_5643:mon_3,log,factor,0.007457,0.0059656,0.0089484,pargp,1.0,0.0,1
