parname parval1 parubnd parlbnd
snow_cbh_adj:hru_5697:mon_7 1.0 1.75 0.5
snow_cbh_adj:hru_5703:mon_7 1.0 1.75 0.5
snow_cbh_adj:hru_5728:mon_7 1.0 1.75 0.5
snow_cbh_adj:hru_7128:mon_7 1.0 1.75 0.5
snow_cbh_adj:hru_7156:mon_7 1.0 1.75 0.5
snow_cbh_adj:hru_7157:mon_7 1.0 1.75 0.5
snow_cbh_adj:hru_5621:mon_8 1.0 1.75 0.5
snow_cbh_adj:hru_5625:mon_8 1.0 1.75 0.5
snow_cbh_adj:hru_5628:mon_8 1.0 1.75 0.5
snow_cbh_adj:hru_5635:mon_8 1.0 1.75 0.5
snow_cbh_adj:hru_5637:mon_8 1.0 1.75 0.5
snow_cbh_adj:hru_5643:mon_8 1.0 1.75 0.5
snow_cbh_adj:hru_5678:mon_8 1.0 1.75 0.5
snow_cbh_adj:hru_5679:mon_8 1.0 1.75 0.5
snow_cbh_adj:hru_5686:mon_8 1.0 1.75 0.5
snow_cbh_adj:hru_5690:mon_8 1.0 1.75 0.5
snow_cbh_adj:hru_5693:mon_8 1.0 1.75 0.5
snow_cbh_adj:hru_5697:mon_8 1.0 1.75 0.5
snow_cbh_adj:hru_5703:mon_8 1.0 1.75 0.5
snow_cbh_adj:hru_5728:mon_8 1.0 1.75 0.5
snow_cbh_adj:hru_7128:mon_8 1.0 1.75 0.5
snow_cbh_adj:hru_7156:mon_8 1.0 1.75 0.5
snow_cbh_adj:hru_7157:mon_8 1.0 1.75 0.5
snow_cbh_adj:hru_5621:mon_9 1.0 1.75 0.5
snow_cbh_adj:hru_5625:mon_9 1.0 1.75 0.5
snow_cbh_adj:hru_5628:mon_9 1.0 1.75 0.5
snow_cbh_adj:hru_5635:mon_9 1.0 1.75 0.5
snow_cbh_adj:hru_5637:mon_9 1.0 1.75 0.5
snow_cbh_adj:hru_5643:mon_9 1.0 1.75 0.5
snow_cbh_adj:hru_5678:mon_9 1.0 1.75 0.5
snow_cbh_adj:hru_5679:mon_9 1.0 1.75 0.5
snow_cbh_adj:hru_5686:mon_9 1.0 1.75 0.5
snow_cbh_adj:hru_5690:mon_9 1.0 1.75 0.5
snow_cbh_adj:hru_5693:mon_9 1.0 1.75 0.5
snow_cbh_adj:hru_5697:mon_9 1.0 1.75 0.5
snow_cbh_adj:hru_5703:mon_9 1.0 1.75 0.5
snow_cbh_adj:hru_5728:mon_9 1.0 1.75 0.5
snow_cbh_adj:hru_7128:mon_9 1.0 1.75 0.5
snow_cbh_adj:hru_7156:mon_9 1.0 1.75 0.5
snow_cbh_adj:hru_7157:mon_9 1.0 1.75 0.5
snow_cbh_adj:hru_5621:mon_10 1.0 1.75 0.5
snow_cbh_adj:hru_5625:mon_10 1.0 1.75 0.5
snow_cbh_adj:hru_5628:mon_10 1.0 1.75 0.5
snow_cbh_adj:hru_5635:mon_10 1.0 1.75 0.5
snow_cbh_adj:hru_5637:mon_10 1.0 1.75 0.5
snow_cbh_adj:hru_5643:mon_10 1.0 1.75 0.5
snow_cbh_adj:hru_5678:mon_10 1.0 1.75 0.5
snow_cbh_adj:hru_5679:mon_10 1.0 1.75 0.5
snow_cbh_adj:hru_5686:mon_10 1.0 1.75 0.5
snow_cbh_adj:hru_5690:mon_10 1.0 1.75 0.5
snow_cbh_adj:hru_5693:mon_10 1.0 1.75 0.5
snow_cbh_adj:hru_5697:mon_10 1.0 1.75 0.5
snow_cbh_adj:hru_5703:mon_10 1.0 1.75 0.5
snow_cbh_adj:hru_5728:mon_10 1.0 1.75 0.5
snow_cbh_adj:hru_7128:mon_10 1.0 1.75 0.5
snow_cbh_adj:hru_7156:mon_10 1.0 1.75 0.5
snow_cbh_adj:hru_7157:mon_10 1.0 1.75 0.5
snow_cbh_adj:hru_5621:mon_11 1.0 1.75 0.5
snow_cbh_adj:hru_5625:mon_11 1.0 1.75 0.5
snow_cbh_adj:hru_5628:mon_11 1.0 1.75 0.5
snow_cbh_adj:hru_5635:mon_11 1.0 1.75 0.5
snow_cbh_adj:hru_5637:mon_11 1.0 1.75 0.5
snow_cbh_adj:hru_5643:mon_11 1.0 1.75 0.5
snow_cbh_adj:hru_5678:mon_11 1.0 1.75 0.5
snow_cbh_adj:hru_5679:mon_11 1.0 1.75 0.5
snow_cbh_adj:hru_5686:mon_11 1.0 1.75 0.5
snow_cbh_adj:hru_5690:mon_11 1.0 1.75 0.5
snow_cbh_adj:hru_5693:mon_11 1.0 1.75 0.5
snow_cbh_adj:hru_5697:mon_11 1.0 1.75 0.5
snow_cbh_adj:hru_5703:mon_11 1.0 1.75 0.5
snow_cbh_adj:hru_5728:mon_11 1.0 1.75 0.5
snow_cbh_adj:hru_7128:mon_11 1.0 1.75 0.5
snow_cbh_adj:hru_7156:mon_11 1.0 1.75 0.5
snow_cbh_adj:hru_7157:mon_11 1.0 1.75 0.5
snow_cbh_adj:hru_5621:mon_12 1.0 1.75 0.5
snow_cbh_adj:hru_5625:mon_12 1.0 1.75 0.5
snow_cbh_adj:hru_5628:mon_12 1.0 1.75 0.5
snow_cbh_adj:hru_5635:mon_12 1.0 1.75 0.5
snow_cbh_adj:hru_5637:mon_12 1.0 1.75 0.5
snow_cbh_adj:hru_5643:mon_12 1.0 1.75 0.5
snow_cbh_adj:hru_5678:mon_12 1.0 1.75 0.5
snow_cbh_adj:hru_5679:mon_12 1.0 1.75 0.5
snow_cbh_adj:hru_5686:mon_12 1.0 1.75 0.5
snow_cbh_adj:hru_5690:mon_12 1.0 1.75 0.5
snow_cbh_adj:hru_5693:mon_12 1.0 1.75 0.5
snow_cbh_adj:hru_5697:mon_12 1.0 1.75 0.5
snow_cbh_adj:hru_5703:mon_12 1.0 1.75 0.5
snow_cbh_adj:hru_5728:mon_12 1.0 1.75 0.5
snow_cbh_adj:hru_7128:mon_12 1.0 1.75 0.5
snow_cbh_adj:hru_7156:mon_12 1.0 1.75 0.5
snow_cbh_adj:hru_7157:mon_12 1.0 1.75 0.5
soil2gw_max:hru_5621 0.1 0.12000000000000001 0.08
soil2gw_max:hru_5625 0.1 0.12000000000000001 0.08
soil2gw_max:hru_5628 0.1 0.12000000000000001 0.08
soil2gw_max:hru_5635 0.1 0.12000000000000001 0.08
soil2gw_max:hru_5637 0.1 0.12000000000000001 0.08
soil2gw_max:hru_5643 0.1 0.12000000000000001 0.08
soil2gw_max:hru_5678 0.1 0.12000000000000001 0.08
soil2gw_max:hru_5679 0.1 0.12000000000000001 0.08
soil2gw_max:hru_5686 0.1 0.12000000000000001 0.08
soil2gw_max:hru_5690 0.1 0.12000000000000001 0.08
soil2gw_max:hru_5693 0.1 0.12000000000000001 0.08
soil2gw_max:hru_5697 0.1 0.12000000000000001 0.08
soil2gw_max:hru_5703 0.1 0.12000000000000001 0.08
soil2gw_max:hru_5728 0.1 0.12000000000000001 0.08
soil2gw_max:hru_7128 0.1 0.12000000000000001 0.08
soil2gw_max:hru_7156 0.100001 0.1200012 0.08000080000000001
soil2gw_max:hru_7157 0.1 0.12000000000000001 0.08
soil_moist_max:hru_5621 2.594175 3.11301 2.0753399999999997
soil_moist_max:hru_5625 3.787474 4.5449688 3.0299792
soil_moist_max:hru_5628 2.803769 3.3645228 2.2430152
soil_moist_max:hru_5635 3.054613 3.6655355999999997 2.4436904
soil_moist_max:hru_5637 2.729851 3.2758212 2.1838808
soil_moist_max:hru_5643 2.698942 3.2387304 2.1591536000000002
soil_moist_max:hru_5678 3.436155 4.123386 2.7489239999999997
soil_moist_max:hru_5679 2.711944 3.2543328 2.1695552
soil_moist_max:hru_5686 3.70812 4.449744 2.9664960000000002
soil_moist_max:hru_5690 2.44512 2.9341440000000003 1.956096
soil_moist_max:hru_5693 3.073945 3.688734 2.459156
soil_moist_max:hru_5697 3.127885 3.753462 2.502308
soil_moist_max:hru_5703 2.651582 3.1818983999999997 2.1212656
soil_moist_max:hru_5728 4.048725 4.8584700000000005 3.23898
soil_moist_max:hru_7128 2.914892 3.4978704 2.3319136
soil_moist_max:hru_7156 4.087226 4.9046712 3.2697808000000004
soil_moist_max:hru_7157 3.954249 4.7450988 3.1633991999999997
soil_rechr_max_frac:hru_5621 0.797942 0.9575304 0.6383536000000001
soil_rechr_max_frac:hru_5625 0.546538 0.6558455999999999 0.43723039999999996
soil_rechr_max_frac:hru_5628 0.738292 0.8859503999999999 0.5906336
soil_rechr_max_frac:hru_5635 0.710525 0.85263 0.5684199999999999
soil_rechr_max_frac:hru_5637 0.758283 0.9099396000000001 0.6066264
soil_rechr_max_frac:hru_5643 0.806149 0.9673788 0.6449192
soil_rechr_max_frac:hru_5678 0.617857 0.7414284 0.4942856
soil_rechr_max_frac:hru_5679 0.76329 0.915948 0.6106320000000001
soil_rechr_max_frac:hru_5686 0.612453 0.7349436 0.4899624
soil_rechr_max_frac:hru_5690 0.846584 1.0159008 0.6772672
soil_rechr_max_frac:hru_5693 0.70878 0.850536 0.567024
soil_rechr_max_frac:hru_5697 0.705435 0.846522 0.5643480000000001
soil_rechr_max_frac:hru_5703 0.81092 0.973104 0.648736
soil_rechr_max_frac:hru_5728 0.563253 0.6759036 0.4506024
soil_rechr_max_frac:hru_7128 0.747197 0.8966364 0.5977576
soil_rechr_max_frac:hru_7156 0.563146 0.6757752 0.45051680000000005
soil_rechr_max_frac:hru_7157 0.574666 0.6895992 0.4597328
ssr2gw_exp:hru_5621 1.2 1.44 0.96
ssr2gw_exp:hru_5625 1.2 1.44 0.96
ssr2gw_exp:hru_5628 1.2 1.44 0.96
ssr2gw_exp:hru_5635 1.2 1.44 0.96
ssr2gw_exp:hru_5637 1.2 1.44 0.96
ssr2gw_exp:hru_5643 1.2 1.44 0.96
ssr2gw_exp:hru_5678 1.2 1.44 0.96
ssr2gw_exp:hru_5679 1.2 1.44 0.96
ssr2gw_exp:hru_5686 1.2 1.44 0.96
ssr2gw_exp:hru_5690 1.2 1.44 0.96
ssr2gw_exp:hru_5693 1.2 1.44 0.96
ssr2gw_exp:hru_5697 1.2 1.44 0.96
ssr2gw_exp:hru_5703 1.2 1.44 0.96
ssr2gw_exp:hru_5728 1.2 1.44 0.96
ssr2gw_exp:hru_7128 1.2 1.44 0.96
ssr2gw_exp:hru_7156 1.2 1.44 0.96
ssr2gw_exp:hru_7157 1.2 1.44 0.96
ssr2gw_rate:hru_5621 0.3 0.36 0.24
ssr2gw_rate:hru_5625 0.3 0.36 0.24
ssr2gw_rate:hru_5628 0.3 0.36 0.24
ssr2gw_rate:hru_5635 0.300395 0.360474 0.24031600000000003
ssr2gw_rate:hru_5637 0.3 0.36 0.24
ssr2gw_rate:hru_5643 0.3 0.36 0.24
ssr2gw_rate:hru_5678 0.3 0.36 0.24
ssr2gw_rate:hru_5679 0.3 0.36 0.24
ssr2gw_rate:hru_5686 0.303275 0.36393000000000003 0.24262
ssr2gw_rate:hru_5690 0.3 0.36 0.24
ssr2gw_rate:hru_5693 0.301253 0.3615036 0.2410024
ssr2gw_rate:hru_5697 0.3 0.36 0.24
ssr2gw_rate:hru_5703 0.3 0.36 0.24
ssr2gw_rate:hru_5728 0.304008 0.3648096 0.2432064
ssr2gw_rate:hru_7128 0.3 0.36 0.24
ssr2gw_rate:hru_7156 0.305099 0.3661188 0.2440792
ssr2gw_rate:hru_7157 0.303222 0.3638664 0.2425776
tmax_allrain_offset:hru_5621:mon_1 8.048909 9.6586908 6.4391272
tmax_allrain_offset:hru_5625:mon_1 8.048909 9.6586908 6.4391272
tmax_allrain_offset:hru_5628:mon_1 8.048909 9.6586908 6.4391272
tmax_allrain_offset:hru_5635:mon_1 8.048909 9.6586908 6.4391272
tmax_allrain_offset:hru_5637:mon_1 8.048909 9.6586908 6.4391272
tmax_allrain_offset:hru_5643:mon_1 8.048909 9.6586908 6.4391272
tmax_allrain_offset:hru_5678:mon_1 8.048839 9.6586068 6.439071199999999
tmax_allrain_offset:hru_5679:mon_1 8.04293 9.651516 6.434344
tmax_allrain_offset:hru_5686:mon_1 7.986531 9.583837200000001 6.3892248
tmax_allrain_offset:hru_5690:mon_1 7.990065 9.588078000000001 6.3920520000000005
tmax_allrain_offset:hru_5693:mon_1 7.972771 9.567325199999999 6.3782168
tmax_allrain_offset:hru_5697:mon_1 8.033146 9.6397752 6.4265168
tmax_allrain_offset:hru_5703:mon_1 8.031353 9.6376236 6.425082399999999
tmax_allrain_offset:hru_5728:mon_1 8.034229 9.6410748 6.4273831999999995
tmax_allrain_offset:hru_7128:mon_1 7.970151 9.5641812 6.376120800000001
tmax_allrain_offset:hru_7156:mon_1 8.013209 9.6158508 6.4105672
tmax_allrain_offset:hru_7157:mon_1 7.970275 9.56433 6.37622
tmax_allrain_offset:hru_5621:mon_2 7.30359 8.764308 5.842872
tmax_allrain_offset:hru_5625:mon_2 7.30359 8.764308 5.842872
tmax_allrain_offset:hru_5628:mon_2 7.30359 8.764308 5.842872
tmax_allrain_offset:hru_5635:mon_2 7.30359 8.764308 5.842872
tmax_allrain_offset:hru_5637:mon_2 7.30359 8.764308 5.842872
tmax_allrain_offset:hru_5643:mon_2 7.30359 8.764308 5.842872
tmax_allrain_offset:hru_5678:mon_2 7.303624 8.7643488 5.8428992
tmax_allrain_offset:hru_5679:mon_2 7.306484 8.7677808 5.8451872
tmax_allrain_offset:hru_5686:mon_2 7.339437 8.8073244 5.8715496
tmax_allrain_offset:hru_5690:mon_2 7.332069 8.7984828 5.8656552
tmax_allrain_offset:hru_5693:mon_2 7.340439 8.8085268 5.8723512
tmax_allrain_offset:hru_5697:mon_2 7.287876 8.7454512 5.8303008
tmax_allrain_offset:hru_5703:mon_2 7.27408 8.728895999999999 5.8192639999999995
tmax_allrain_offset:hru_5728:mon_2 7.280421 8.7365052 5.824336799999999
tmax_allrain_offset:hru_7128:mon_2 7.314963 8.7779556 5.8519704
tmax_allrain_offset:hru_7156:mon_2 7.345196 8.814235199999999 5.8761567999999995
tmax_allrain_offset:hru_7157:mon_2 7.341647 8.8099764 5.8733176
tmax_allrain_offset:hru_5621:mon_3 6.860239 8.2322868 5.4881912
tmax_allrain_offset:hru_5625:mon_3 6.860239 8.2322868 5.4881912
tmax_allrain_offset:hru_5628:mon_3 6.860239 8.2322868 5.4881912
tmax_allrain_offset:hru_5635:mon_3 6.860239 8.2322868 5.4881912
tmax_allrain_offset:hru_5637:mon_3 6.860239 8.2322868 5.4881912
tmax_allrain_offset:hru_5643:mon_3 6.860239 8.2322868 5.4881912
tmax_allrain_offset:hru_5678:mon_3 6.860434 8.2325208 5.4883472
tmax_allrain_offset:hru_5679:mon_3 6.876828 8.2521936 5.501462399999999
tmax_allrain_offset:hru_5686:mon_3 7.064655 8.477586 5.651724
tmax_allrain_offset:hru_5690:mon_3 7.023501 8.4282012 5.618800800000001
tmax_allrain_offset:hru_5693:mon_3 7.071481 8.485777200000001 5.6571848000000005
tmax_allrain_offset:hru_5697:mon_3 6.943055 8.331666 5.554444
tmax_allrain_offset:hru_5703:mon_3 6.979562 8.3754744 5.583649599999999
tmax_allrain_offset:hru_5728:mon_3 6.958986 8.3507832 5.5671888
tmax_allrain_offset:hru_7128:mon_3 7.071227 8.4854724 5.6569816
tmax_allrain_offset:hru_7156:mon_3 7.102932 8.5235184 5.6823456
tmax_allrain_offset:hru_7157:mon_3 7.078406 8.494087200000001 5.6627248
tmax_allrain_offset:hru_5621:mon_4 6.047884 7.2574608 4.8383072
tmax_allrain_offset:hru_5625:mon_4 6.047884 7.2574608 4.8383072
tmax_allrain_offset:hru_5628:mon_4 6.047884 7.2574608 4.8383072
tmax_allrain_offset:hru_5635:mon_4 6.047884 7.2574608 4.8383072
tmax_allrain_offset:hru_5637:mon_4 6.047884 7.2574608 4.8383072
tmax_allrain_offset:hru_5643:mon_4 6.047884 7.2574608 4.8383072
tmax_allrain_offset:hru_5678:mon_4 6.04788 7.257456 4.838304
tmax_allrain_offset:hru_5679:mon_4 6.047582 7.2570984 4.8380656
tmax_allrain_offset:hru_5686:mon_4 6.095365 7.314438 4.876292
tmax_allrain_offset:hru_5690:mon_4 6.044919 7.2539028000000005 4.8359352
tmax_allrain_offset:hru_5693:mon_4 6.044047 7.2528564 4.8352376
tmax_allrain_offset:hru_5697:mon_4 6.558293 7.8699516 5.2466344
tmax_allrain_offset:hru_5703:mon_4 6.957765 8.349318 5.566212
tmax_allrain_offset:hru_5728:mon_4 6.792463 8.1509556 5.4339704
tmax_allrain_offset:hru_7128:mon_4 6.042394 7.2508728 4.8339152
tmax_allrain_offset:hru_7156:mon_4 6.270686 7.5248232 5.016548800000001
tmax_allrain_offset:hru_7157:mon_4 6.043922 7.2527064 4.8351376
tmax_allrain_offset:hru_5621:mon_5 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5625:mon_5 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5628:mon_5 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5635:mon_5 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5637:mon_5 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5643:mon_5 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5678:mon_5 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5679:mon_5 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5686:mon_5 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5690:mon_5 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5693:mon_5 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5697:mon_5 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5703:mon_5 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5728:mon_5 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_7128:mon_5 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_7156:mon_5 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_7157:mon_5 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5621:mon_6 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5625:mon_6 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5628:mon_6 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5635:mon_6 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5637:mon_6 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5643:mon_6 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5678:mon_6 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5679:mon_6 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5686:mon_6 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5690:mon_6 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5693:mon_6 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5697:mon_6 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5703:mon_6 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5728:mon_6 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_7128:mon_6 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_7156:mon_6 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_7157:mon_6 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5621:mon_7 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5625:mon_7 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5628:mon_7 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5635:mon_7 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5637:mon_7 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5643:mon_7 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5678:mon_7 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5679:mon_7 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5686:mon_7 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5690:mon_7 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5693:mon_7 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5697:mon_7 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5703:mon_7 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5728:mon_7 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_7128:mon_7 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_7156:mon_7 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_7157:mon_7 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5621:mon_8 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5625:mon_8 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5628:mon_8 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5635:mon_8 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5637:mon_8 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5643:mon_8 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5678:mon_8 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5679:mon_8 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5686:mon_8 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5690:mon_8 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5693:mon_8 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5697:mon_8 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5703:mon_8 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5728:mon_8 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_7128:mon_8 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_7156:mon_8 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_7157:mon_8 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5621:mon_9 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5625:mon_9 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5628:mon_9 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5635:mon_9 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5637:mon_9 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5643:mon_9 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5678:mon_9 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5679:mon_9 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5686:mon_9 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5690:mon_9 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5693:mon_9 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5697:mon_9 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5703:mon_9 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5728:mon_9 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_7128:mon_9 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_7156:mon_9 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_7157:mon_9 5.994 7.1928 4.7951999999999995
tmax_allrain_offset:hru_5621:mon_10 4.66532 5.598384 3.7322560000000005
tmax_allrain_offset:hru_5625:mon_10 4.66532 5.598384 3.7322560000000005
tmax_allrain_offset:hru_5628:mon_10 4.66532 5.598384 3.7322560000000005
tmax_allrain_offset:hru_5635:mon_10 4.66532 5.598384 3.7322560000000005
tmax_allrain_offset:hru_5637:mon_10 4.66532 5.598384 3.7322560000000005
tmax_allrain_offset:hru_5643:mon_10 4.66532 5.598384 3.7322560000000005
tmax_allrain_offset:hru_5678:mon_10 4.665236 5.5982832 3.7321888000000003
tmax_allrain_offset:hru_5679:mon_10 4.658199 5.5898388 3.7265591999999996
tmax_allrain_offset:hru_5686:mon_10 4.627573 5.5530876 3.7020584
tmax_allrain_offset:hru_5690:mon_10 4.59524 5.5142880000000005 3.6761920000000003
tmax_allrain_offset:hru_5693:mon_10 4.574644 5.4895728 3.6597152
tmax_allrain_offset:hru_5697:mon_10 5.217561 6.2610732 4.1740488
tmax_allrain_offset:hru_5703:mon_10 5.057686 6.069223200000001 4.0461488
tmax_allrain_offset:hru_5728:mon_10 4.846396 5.8156752 3.8771168000000005
tmax_allrain_offset:hru_7128:mon_10 9.090948 10.9091376 7.272758399999999
tmax_allrain_offset:hru_7156:mon_10 4.8396 5.80752 3.87168
tmax_allrain_offset:hru_7157:mon_10 4.571672 5.486006400000001 3.6573376000000004
tmax_allrain_offset:hru_5621:mon_11 6.780309 8.1363708 5.4242472
tmax_allrain_offset:hru_5625:mon_11 6.780309 8.1363708 5.4242472
tmax_allrain_offset:hru_5628:mon_11 6.780309 8.1363708 5.4242472
tmax_allrain_offset:hru_5635:mon_11 6.780309 8.1363708 5.4242472
tmax_allrain_offset:hru_5637:mon_11 6.780309 8.1363708 5.4242472
tmax_allrain_offset:hru_5643:mon_11 6.780309 8.1363708 5.4242472
tmax_allrain_offset:hru_5678:mon_11 6.780678 8.1368136 5.4245424
tmax_allrain_offset:hru_5679:mon_11 6.811739 8.174086800000001 5.4493912
tmax_allrain_offset:hru_5686:mon_11 7.11466 8.537592 5.6917279999999995
tmax_allrain_offset:hru_5690:mon_11 7.089637 8.5075644 5.6717096
tmax_allrain_offset:hru_5693:mon_11 7.180544 8.6166528 5.7444352
tmax_allrain_offset:hru_5697:mon_11 6.69497 8.033964 5.355976
tmax_allrain_offset:hru_5703:mon_11 6.586327 7.9035924 5.2690616
tmax_allrain_offset:hru_5728:mon_11 6.626315 7.951578 5.301052
tmax_allrain_offset:hru_7128:mon_11 7.094476 8.5133712 5.6755808000000005
tmax_allrain_offset:hru_7156:mon_11 7.020586 8.4247032 5.6164688
tmax_allrain_offset:hru_7157:mon_11 7.193663 8.6323956 5.7549304
tmax_allrain_offset:hru_5621:mon_12 7.338721 8.8064652 5.870976799999999
tmax_allrain_offset:hru_5625:mon_12 7.338721 8.8064652 5.870976799999999
tmax_allrain_offset:hru_5628:mon_12 7.338721 8.8064652 5.870976799999999
tmax_allrain_offset:hru_5635:mon_12 7.338721 8.8064652 5.870976799999999
tmax_allrain_offset:hru_5637:mon_12 7.338721 8.8064652 5.870976799999999
tmax_allrain_offset:hru_5643:mon_12 7.338721 8.8064652 5.870976799999999
tmax_allrain_offset:hru_5678:mon_12 7.338939 8.8067268 5.8711512
tmax_allrain_offset:hru_5679:mon_12 7.357298 8.8287576 5.8858384
tmax_allrain_offset:hru_5686:mon_12 7.549054 9.0588648 6.0392432
tmax_allrain_offset:hru_5690:mon_12 7.521558 9.0258696 6.017246399999999
tmax_allrain_offset:hru_5693:mon_12 7.575292 9.0903504 6.0602336
tmax_allrain_offset:hru_5697:mon_12 7.302091 8.7625092 5.8416727999999996
tmax_allrain_offset:hru_5703:mon_12 7.265052 8.7180624 5.8120416
tmax_allrain_offset:hru_5728:mon_12 7.28503 8.742036 5.828024
tmax_allrain_offset:hru_7128:mon_12 7.401758 8.8821096 5.9214064
tmax_allrain_offset:hru_7156:mon_12 7.546552 9.0558624 6.0372416
tmax_allrain_offset:hru_7157:mon_12 7.583046 9.0996552 6.0664368
tmax_allsnow:hru_5621:mon_1 29.321213 35.1854556 23.4569704
tmax_allsnow:hru_5625:mon_1 29.321213 35.1854556 23.4569704
tmax_allsnow:hru_5628:mon_1 29.321213 35.1854556 23.4569704
tmax_allsnow:hru_5635:mon_1 29.321213 35.1854556 23.4569704
tmax_allsnow:hru_5637:mon_1 29.321213 35.1854556 23.4569704
