parnme,partrans,parchglim,parval1,parlbnd,parubnd,pargp,scale,offset,dercom,rain,36895,36899,36901,36902,36903,36906,36907,36917,36931,36962,37892,37895,37896,37985,37986,37988,max,coef,noppt,lin,cap,n,sublim,trncf,radmax,adj,sq,thresh,frac,exp,rate,allsnow
snow_cbh_adj:hru_36917:mon_1,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36917:mon_10,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36917:mon_11,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36917:mon_12,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36917:mon_2,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36917:mon_3,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36917:mon_4,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36917:mon_5,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36917:mon_6,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36917:mon_7,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36917:mon_8,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36917:mon_9,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36931:mon_1,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36931:mon_10,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36931:mon_11,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36931:mon_12,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36931:mon_2,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36931:mon_3,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36931:mon_4,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36931:mon_5,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36931:mon_6,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36931:mon_7,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36931:mon_8,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36931:mon_9,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36962:mon_1,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36962:mon_10,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36962:mon_11,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36962:mon_12,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36962:mon_2,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36962:mon_3,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36962:mon_4,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36962:mon_5,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36962:mon_6,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36962:mon_7,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36962:mon_8,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36962:mon_9,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37892:mon_1,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,mon,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37892:mon_10,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,mon,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37892:mon_11,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,mon,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37892:mon_12,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,mon,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37892:mon_2,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,mon,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37892:mon_3,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,mon,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37892:mon_4,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,mon,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37892:mon_5,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,mon,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37892:mon_6,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,mon,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37892:mon_7,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,mon,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37892:mon_8,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,mon,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37892:mon_9,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,mon,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37895:mon_1,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,,mon,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37895:mon_10,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,,mon,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37895:mon_11,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,,mon,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37895:mon_12,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,,mon,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37895:mon_2,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,,mon,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37895:mon_3,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,,mon,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37895:mon_4,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,,mon,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37895:mon_5,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,,mon,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37895:mon_6,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,,mon,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37895:mon_7,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,,mon,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37895:mon_8,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,,mon,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37895:mon_9,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,,mon,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37896:mon_1,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,,,mon,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37896:mon_10,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,,,mon,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37896:mon_11,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,,,mon,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37896:mon_12,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,,,mon,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37896:mon_2,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,,,mon,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37896:mon_3,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,,,mon,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37896:mon_4,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,,,mon,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37896:mon_5,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,,,mon,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37896:mon_6,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,,,mon,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37896:mon_7,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,,,mon,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37896:mon_8,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,,,mon,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37896:mon_9,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,,,mon,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37985:mon_1,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37985:mon_10,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37985:mon_11,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37985:mon_12,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37985:mon_2,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37985:mon_3,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37985:mon_4,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37985:mon_5,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37985:mon_6,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37985:mon_7,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37985:mon_8,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37985:mon_9,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37986:mon_1,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37986:mon_10,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37986:mon_11,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37986:mon_12,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37986:mon_2,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37986:mon_3,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37986:mon_4,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37986:mon_5,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37986:mon_6,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37986:mon_7,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37986:mon_8,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37986:mon_9,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37988:mon_1,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37988:mon_10,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37988:mon_11,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37988:mon_12,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37988:mon_2,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37988:mon_3,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37988:mon_4,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37988:mon_5,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37988:mon_6,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37988:mon_7,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37988:mon_8,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_37988:mon_9,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,,,,,,,,,hru,,,,,,
snowinfil_max:hru_36895,none,relative,2.0,0.0,20.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
snowinfil_max:hru_36899,none,relative,2.0,0.0,20.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
snowinfil_max:hru_36901,none,relative,2.0,0.0,20.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
snowinfil_max:hru_36902,none,relative,2.0,0.0,20.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
snowinfil_max:hru_36903,none,relative,2.0,0.0,20.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
snowinfil_max:hru_36906,none,relative,2.0,0.0,20.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
snowinfil_max:hru_36907,none,relative,2.0,0.0,20.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
snowinfil_max:hru_36917,none,relative,2.0,0.0,20.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
snowinfil_max:hru_36931,none,relative,2.0,0.0,20.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
snowinfil_max:hru_36962,none,relative,2.0,0.0,20.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
snowinfil_max:hru_37892,none,relative,2.0,0.0,20.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
snowinfil_max:hru_37895,none,relative,2.0,0.0,20.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
snowinfil_max:hru_37896,none,relative,2.0,0.0,20.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
snowinfil_max:hru_37985,none,relative,2.0,0.0,20.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
snowinfil_max:hru_37986,none,relative,2.0,0.0,20.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
snowinfil_max:hru_37988,none,relative,2.0,0.0,20.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
soil2gw_max:hru_36895,none,relative,0.103127,0.0,0.5,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
soil2gw_max:hru_36899,none,relative,0.10013,0.0,0.5,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
soil2gw_max:hru_36901,none,relative,0.1,0.0,0.5,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
soil2gw_max:hru_36902,none,relative,0.109705,0.0,0.5,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
soil2gw_max:hru_36903,none,relative,0.109902,0.0,0.5,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
soil2gw_max:hru_36906,none,relative,0.101235,0.0,0.5,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
soil2gw_max:hru_36907,none,relative,0.109902,0.0,0.5,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
soil2gw_max:hru_36917,none,relative,0.109902,0.0,0.5,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
soil2gw_max:hru_36931,none,relative,0.101225,0.0,0.5,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
soil2gw_max:hru_36962,none,relative,0.109902,0.0,0.5,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
soil2gw_max:hru_37892,none,relative,0.109246,0.0,0.5,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
soil2gw_max:hru_37895,none,relative,0.100295,0.0,0.5,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
soil2gw_max:hru_37896,none,relative,0.109902,0.0,0.5,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
soil2gw_max:hru_37985,none,relative,0.1,0.0,0.5,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
soil2gw_max:hru_37986,none,relative,0.106086,0.0,0.5,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
soil2gw_max:hru_37988,none,relative,0.109902,0.0,0.5,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
soil_moist_max:hru_36895,log,factor,3.756707,0.001,12.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
soil_moist_max:hru_36899,log,factor,3.8926100000000003,0.001,12.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
soil_moist_max:hru_36901,log,factor,4.054681,0.001,12.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
soil_moist_max:hru_36902,log,factor,3.206418,0.001,12.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
soil_moist_max:hru_36903,log,factor,3.229722,0.001,12.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
soil_moist_max:hru_36906,log,factor,3.586534,0.001,12.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
soil_moist_max:hru_36907,log,factor,4.133178,0.001,12.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
soil_moist_max:hru_36917,log,factor,3.313367,0.001,12.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
soil_moist_max:hru_36931,log,factor,3.350671,0.001,12.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
soil_moist_max:hru_36962,log,factor,3.775275,0.001,12.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
soil_moist_max:hru_37892,log,factor,3.6927319999999995,0.001,12.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
soil_moist_max:hru_37895,log,factor,3.5045610000000003,0.001,12.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
soil_moist_max:hru_37896,log,factor,3.394373,0.001,12.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
soil_moist_max:hru_37985,log,factor,3.36357,0.001,12.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
soil_moist_max:hru_37986,log,factor,3.767727,0.001,12.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
soil_moist_max:hru_37988,log,factor,4.453216,0.001,12.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
soil_rechr_max_frac:hru_36895,log,factor,0.848922,0.1,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,
soil_rechr_max_frac:hru_36899,log,factor,0.824255,0.1,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,
soil_rechr_max_frac:hru_36901,log,factor,0.874101,0.1,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,
soil_rechr_max_frac:hru_36902,log,factor,0.976187,0.1,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,
