parnme,partrans,parchglim,parval1,parlbnd,parubnd,pargp,scale,offset,dercom
jh_coef:hru_36906:mon_11,log,factor,0.005794999999999999,0.0046359999999999995,0.006953999999999998,pargp,1.0,0.0,1
jh_coef:hru_36906:mon_12,log,factor,0.002499999999999999,0.001999999999999999,0.002999999999999999,pargp,1.0,0.0,1
jh_coef:hru_36906:mon_2,log,factor,0.004236000000000001,0.003388800000000001,0.005083200000000001,pargp,1.0,0.0,1
jh_coef:hru_36906:mon_3,log,factor,0.0054389999999999985,0.004351199999999999,0.006526799999999998,pargp,1.0,0.0,1
jh_coef:hru_36906:mon_4,log,factor,0.006267999999999998,0.005014399999999999,0.007521599999999998,pargp,1.0,0.0,1
jh_coef:hru_36906:mon_5,log,factor,0.006741000000000001,0.005392800000000001,0.008089200000000001,pargp,1.0,0.0,1
jh_coef:hru_36906:mon_6,log,factor,0.0063,0.00504,0.00756,pargp,1.0,0.0,1
jh_coef:hru_36906:mon_7,log,factor,0.006168,0.0049344,0.0074015999999999995,pargp,1.0,0.0,1
jh_coef:hru_36906:mon_8,log,factor,0.006492000000000001,0.005193600000000001,0.007790400000000001,pargp,1.0,0.0,1
jh_coef:hru_36906:mon_9,log,factor,0.006454,0.0051632,0.0077448,pargp,1.0,0.0,1
jh_coef:hru_36907:mon_1,log,factor,0.001622,0.0012975999999999999,0.0019464,pargp,1.0,0.0,1
jh_coef:hru_36907:mon_10,log,factor,0.007137000000000003,0.005709600000000002,0.008564400000000003,pargp,1.0,0.0,1
jh_coef:hru_36907:mon_11,log,factor,0.005934999999999998,0.004747999999999998,0.007121999999999997,pargp,1.0,0.0,1
jh_coef:hru_36907:mon_12,log,factor,0.0025289999999999987,0.002023199999999999,0.0030347999999999985,pargp,1.0,0.0,1
jh_coef:hru_36907:mon_2,log,factor,0.004377,0.0035015999999999997,0.0052524,pargp,1.0,0.0,1
jh_coef:hru_36907:mon_3,log,factor,0.005647000000000001,0.004517600000000001,0.006776400000000001,pargp,1.0,0.0,1
jh_coef:hru_36907:mon_4,log,factor,0.006278000000000002,0.0050224000000000015,0.007533600000000003,pargp,1.0,0.0,1
jh_coef:hru_36907:mon_5,log,factor,0.006690000000000002,0.005352000000000002,0.008028000000000004,pargp,1.0,0.0,1
jh_coef:hru_36907:mon_6,log,factor,0.006220000000000001,0.004976,0.007464000000000001,pargp,1.0,0.0,1
jh_coef:hru_36907:mon_7,log,factor,0.0060919999999999985,0.004873599999999999,0.007310399999999998,pargp,1.0,0.0,1
jh_coef:hru_36907:mon_8,log,factor,0.006399999999999999,0.005119999999999999,0.0076799999999999985,pargp,1.0,0.0,1
jh_coef:hru_36907:mon_9,log,factor,0.006394000000000002,0.005115200000000002,0.007672800000000002,pargp,1.0,0.0,1
jh_coef:hru_36917:mon_1,log,factor,0.0019239999999999993,0.0015391999999999995,0.0023087999999999993,pargp,1.0,0.0,1
jh_coef:hru_36917:mon_10,log,factor,0.007224000000000002,0.005779200000000002,0.008668800000000003,pargp,1.0,0.0,1
jh_coef:hru_36917:mon_11,log,factor,0.006031999999999999,0.004825599999999999,0.007238399999999999,pargp,1.0,0.0,1
jh_coef:hru_36917:mon_12,log,factor,0.0027760000000000003,0.0022208,0.0033312000000000003,pargp,1.0,0.0,1
jh_coef:hru_36917:mon_2,log,factor,0.004508000000000001,0.0036064000000000005,0.0054096000000000005,pargp,1.0,0.0,1
jh_coef:hru_36917:mon_3,log,factor,0.005750000000000001,0.004600000000000001,0.006900000000000001,pargp,1.0,0.0,1
jh_coef:hru_36917:mon_4,log,factor,0.006394000000000002,0.005115200000000002,0.007672800000000002,pargp,1.0,0.0,1
jh_coef:hru_36917:mon_5,log,factor,0.006822999999999998,0.005458399999999999,0.008187599999999998,pargp,1.0,0.0,1
jh_coef:hru_36917:mon_6,log,factor,0.006391999999999999,0.005113599999999999,0.007670399999999999,pargp,1.0,0.0,1
jh_coef:hru_36917:mon_7,log,factor,0.006278000000000002,0.0050224000000000015,0.007533600000000003,pargp,1.0,0.0,1
jh_coef:hru_36917:mon_8,log,factor,0.006569999999999998,0.0052559999999999985,0.007883999999999997,pargp,1.0,0.0,1
jh_coef:hru_36917:mon_9,log,factor,0.006546000000000002,0.0052368000000000015,0.007855200000000003,pargp,1.0,0.0,1
jh_coef:hru_36931:mon_1,log,factor,0.0016440000000000007,0.0013152000000000005,0.001972800000000001,pargp,1.0,0.0,1
jh_coef:hru_36931:mon_10,log,factor,0.007278999999999997,0.005823199999999998,0.008734799999999997,pargp,1.0,0.0,1
jh_coef:hru_36931:mon_11,log,factor,0.005936,0.0047488,0.0071232000000000005,pargp,1.0,0.0,1
jh_coef:hru_36931:mon_12,log,factor,0.002549999999999999,0.0020399999999999993,0.0030599999999999985,pargp,1.0,0.0,1
jh_coef:hru_36931:mon_2,log,factor,0.004357999999999999,0.0034863999999999993,0.005229599999999999,pargp,1.0,0.0,1
jh_coef:hru_36931:mon_3,log,factor,0.005579,0.0044632,0.0066948,pargp,1.0,0.0,1
jh_coef:hru_36931:mon_4,log,factor,0.006407000000000001,0.005125600000000001,0.0076884000000000015,pargp,1.0,0.0,1
jh_coef:hru_36931:mon_5,log,factor,0.0068730000000000015,0.005498400000000001,0.008247600000000002,pargp,1.0,0.0,1
jh_coef:hru_36931:mon_6,log,factor,0.006410999999999997,0.005128799999999998,0.007693199999999997,pargp,1.0,0.0,1
jh_coef:hru_36931:mon_7,log,factor,0.0062699999999999995,0.005016,0.0075239999999999994,pargp,1.0,0.0,1
jh_coef:hru_36931:mon_8,log,factor,0.006600999999999997,0.005280799999999997,0.007921199999999996,pargp,1.0,0.0,1
jh_coef:hru_36931:mon_9,log,factor,0.006574,0.0052592,0.0078888,pargp,1.0,0.0,1
jh_coef:hru_36962:mon_1,log,factor,0.0014049999999999996,0.0011239999999999996,0.0016859999999999996,pargp,1.0,0.0,1
jh_coef:hru_36962:mon_10,log,factor,0.006657999999999998,0.0053263999999999985,0.007989599999999998,pargp,1.0,0.0,1
jh_coef:hru_36962:mon_11,log,factor,0.005474000000000001,0.004379200000000001,0.0065688000000000005,pargp,1.0,0.0,1
jh_coef:hru_36962:mon_12,log,factor,0.0023209999999999993,0.0018567999999999994,0.002785199999999999,pargp,1.0,0.0,1
jh_coef:hru_36962:mon_2,log,factor,0.003986000000000001,0.0031888000000000007,0.004783200000000001,pargp,1.0,0.0,1
jh_coef:hru_36962:mon_3,log,factor,0.005144000000000001,0.004115200000000001,0.006172800000000001,pargp,1.0,0.0,1
jh_coef:hru_36962:mon_4,log,factor,0.005864,0.0046912,0.0070368,pargp,1.0,0.0,1
jh_coef:hru_36962:mon_5,log,factor,0.006256000000000002,0.005004800000000002,0.007507200000000002,pargp,1.0,0.0,1
jh_coef:hru_36962:mon_6,log,factor,0.005849,0.0046792,0.0070188,pargp,1.0,0.0,1
jh_coef:hru_36962:mon_7,log,factor,0.005713999999999999,0.004571199999999999,0.006856799999999998,pargp,1.0,0.0,1
jh_coef:hru_36962:mon_8,log,factor,0.006024999999999998,0.004819999999999999,0.007229999999999998,pargp,1.0,0.0,1
jh_coef:hru_36962:mon_9,log,factor,0.006001999999999997,0.004801599999999998,0.007202399999999996,pargp,1.0,0.0,1
jh_coef:hru_37892:mon_1,log,factor,0.0018249999999999996,0.0014599999999999997,0.0021899999999999997,pargp,1.0,0.0,1
jh_coef:hru_37892:mon_10,log,factor,0.007437000000000003,0.005949600000000002,0.008924400000000002,pargp,1.0,0.0,1
jh_coef:hru_37892:mon_11,log,factor,0.006154999999999997,0.004923999999999998,0.007385999999999997,pargp,1.0,0.0,1
jh_coef:hru_37892:mon_12,log,factor,0.002719,0.0021752,0.0032628,pargp,1.0,0.0,1
jh_coef:hru_37892:mon_2,log,factor,0.0045780000000000005,0.0036624000000000006,0.0054936,pargp,1.0,0.0,1
jh_coef:hru_37892:mon_3,log,factor,0.005884000000000003,0.0047072000000000025,0.007060800000000003,pargp,1.0,0.0,1
jh_coef:hru_37892:mon_4,log,factor,0.006546000000000002,0.0052368000000000015,0.007855200000000003,pargp,1.0,0.0,1
jh_coef:hru_37892:mon_5,log,factor,0.006976000000000001,0.005580800000000001,0.008371200000000002,pargp,1.0,0.0,1
jh_coef:hru_37892:mon_6,log,factor,0.0065260000000000006,0.0052208,0.0078312,pargp,1.0,0.0,1
jh_coef:hru_37892:mon_7,log,factor,0.006408999999999999,0.005127199999999999,0.0076907999999999985,pargp,1.0,0.0,1
jh_coef:hru_37892:mon_8,log,factor,0.006721000000000001,0.005376800000000001,0.008065200000000002,pargp,1.0,0.0,1
jh_coef:hru_37892:mon_9,log,factor,0.0067020000000000005,0.0053616,0.008042400000000002,pargp,1.0,0.0,1
jh_coef:hru_37895:mon_1,log,factor,0.0017079999999999994,0.0013663999999999996,0.0020495999999999995,pargp,1.0,0.0,1
jh_coef:hru_37895:mon_10,log,factor,0.007535000000000003,0.006028000000000002,0.009042000000000003,pargp,1.0,0.0,1
jh_coef:hru_37895:mon_11,log,factor,0.006173999999999997,0.004939199999999998,0.007408799999999997,pargp,1.0,0.0,1
jh_coef:hru_37895:mon_12,log,factor,0.002661,0.0021288,0.0031932,pargp,1.0,0.0,1
jh_coef:hru_37895:mon_2,log,factor,0.004568999999999999,0.0036551999999999995,0.0054827999999999995,pargp,1.0,0.0,1
jh_coef:hru_37895:mon_3,log,factor,0.005817999999999998,0.004654399999999998,0.0069815999999999975,pargp,1.0,0.0,1
jh_coef:hru_37895:mon_4,log,factor,0.006642000000000004,0.005313600000000003,0.007970400000000004,pargp,1.0,0.0,1
jh_coef:hru_37895:mon_5,log,factor,0.007100000000000003,0.005680000000000003,0.008520000000000003,pargp,1.0,0.0,1
jh_coef:hru_37895:mon_6,log,factor,0.006600000000000002,0.005280000000000002,0.007920000000000002,pargp,1.0,0.0,1
jh_coef:hru_37895:mon_7,log,factor,0.006449000000000001,0.005159200000000001,0.0077388000000000005,pargp,1.0,0.0,1
jh_coef:hru_37895:mon_8,log,factor,0.00679,0.005432,0.008148,pargp,1.0,0.0,1
jh_coef:hru_37895:mon_9,log,factor,0.006776000000000001,0.005420800000000001,0.008131200000000002,pargp,1.0,0.0,1
jh_coef:hru_37896:mon_1,log,factor,0.001711,0.0013688,0.0020532000000000003,pargp,1.0,0.0,1
jh_coef:hru_37896:mon_10,log,factor,0.007496999999999997,0.005997599999999997,0.008996399999999996,pargp,1.0,0.0,1
jh_coef:hru_37896:mon_11,log,factor,0.006151000000000002,0.004920800000000001,0.007381200000000003,pargp,1.0,0.0,1
jh_coef:hru_37896:mon_12,log,factor,0.002607,0.0020856,0.0031284,pargp,1.0,0.0,1
jh_coef:hru_37896:mon_2,log,factor,0.004543,0.0036344000000000003,0.0054516,pargp,1.0,0.0,1
jh_coef:hru_37896:mon_3,log,factor,0.005931000000000001,0.004744800000000001,0.0071172000000000015,pargp,1.0,0.0,1
jh_coef:hru_37896:mon_4,log,factor,0.006559,0.0052472,0.0078708,pargp,1.0,0.0,1
jh_coef:hru_37896:mon_5,log,factor,0.007032999999999999,0.005626399999999999,0.008439599999999998,pargp,1.0,0.0,1
jh_coef:hru_37896:mon_6,log,factor,0.006557999999999998,0.005246399999999998,0.007869599999999997,pargp,1.0,0.0,1
jh_coef:hru_37896:mon_7,log,factor,0.006432,0.0051456,0.0077184,pargp,1.0,0.0,1
jh_coef:hru_37896:mon_8,log,factor,0.006755000000000002,0.005404000000000002,0.008106000000000002,pargp,1.0,0.0,1
jh_coef:hru_37896:mon_9,log,factor,0.006704999999999997,0.005363999999999998,0.008045999999999998,pargp,1.0,0.0,1
jh_coef:hru_37985:mon_1,log,factor,0.00025200000000000005,0.00020160000000000005,0.0003024000000000001,pargp,1.0,0.0,1
jh_coef:hru_37985:mon_10,log,factor,0.006024999999999998,0.004819999999999999,0.007229999999999998,pargp,1.0,0.0,1
jh_coef:hru_37985:mon_11,log,factor,0.004668999999999998,0.0037351999999999984,0.005602799999999997,pargp,1.0,0.0,1
jh_coef:hru_37985:mon_12,log,factor,0.0011899999999999994,0.0009519999999999995,0.0014279999999999994,pargp,1.0,0.0,1
jh_coef:hru_37985:mon_2,log,factor,0.003071999999999999,0.0024575999999999995,0.003686399999999999,pargp,1.0,0.0,1
jh_coef:hru_37985:mon_3,log,factor,0.004311999999999998,0.0034495999999999984,0.005174399999999997,pargp,1.0,0.0,1
jh_coef:hru_37985:mon_4,log,factor,0.005137,0.0041096,0.0061644000000000004,pargp,1.0,0.0,1
jh_coef:hru_37985:mon_5,log,factor,0.005597999999999999,0.004478399999999999,0.006717599999999999,pargp,1.0,0.0,1
jh_coef:hru_37985:mon_6,log,factor,0.005108000000000002,0.004086400000000002,0.006129600000000002,pargp,1.0,0.0,1
jh_coef:hru_37985:mon_7,log,factor,0.004960000000000003,0.003968000000000002,0.005952000000000003,pargp,1.0,0.0,1
jh_coef:hru_37985:mon_8,log,factor,0.005300000000000002,0.004240000000000002,0.006360000000000002,pargp,1.0,0.0,1
jh_coef:hru_37985:mon_9,log,factor,0.005280999999999999,0.004224799999999999,0.006337199999999999,pargp,1.0,0.0,1
jh_coef:hru_37986:mon_1,log,factor,0.001406,0.0011248,0.0016871999999999998,pargp,1.0,0.0,1
jh_coef:hru_37986:mon_10,log,factor,0.007251000000000002,0.005800800000000002,0.008701200000000003,pargp,1.0,0.0,1
jh_coef:hru_37986:mon_11,log,factor,0.005896000000000001,0.004716800000000001,0.007075200000000001,pargp,1.0,0.0,1
jh_coef:hru_37986:mon_12,log,factor,0.002373,0.0018984000000000002,0.0028476,pargp,1.0,0.0,1
jh_coef:hru_37986:mon_2,log,factor,0.004271000000000001,0.003416800000000001,0.005125200000000002,pargp,1.0,0.0,1
jh_coef:hru_37986:mon_3,log,factor,0.005526,0.0044208,0.006631199999999999,pargp,1.0,0.0,1
jh_coef:hru_37986:mon_4,log,factor,0.006344,0.0050752,0.007612799999999999,pargp,1.0,0.0,1
jh_coef:hru_37986:mon_5,log,factor,0.006802000000000002,0.005441600000000001,0.008162400000000002,pargp,1.0,0.0,1
jh_coef:hru_37986:mon_6,log,factor,0.006299000000000002,0.0050392000000000015,0.007558800000000002,pargp,1.0,0.0,1
jh_coef:hru_37986:mon_7,log,factor,0.0061490000000000026,0.004919200000000002,0.007378800000000003,pargp,1.0,0.0,1
jh_coef:hru_37986:mon_8,log,factor,0.006493999999999999,0.005195199999999999,0.007792799999999999,pargp,1.0,0.0,1
jh_coef:hru_37986:mon_9,log,factor,0.006481999999999998,0.0051855999999999985,0.007778399999999998,pargp,1.0,0.0,1
jh_coef:hru_37988:mon_1,log,factor,0.00018800000000000007,0.00015040000000000005,0.0002256000000000001,pargp,1.0,0.0,1
jh_coef:hru_37988:mon_10,log,factor,0.005636000000000001,0.004508800000000001,0.006763200000000001,pargp,1.0,0.0,1
jh_coef:hru_37988:mon_11,log,factor,0.004405000000000002,0.0035240000000000015,0.0052860000000000025,pargp,1.0,0.0,1
jh_coef:hru_37988:mon_12,log,factor,0.0010900000000000005,0.0008720000000000004,0.0013080000000000006,pargp,1.0,0.0,1
jh_coef:hru_37988:mon_2,log,factor,0.002887,0.0023095999999999998,0.0034644,pargp,1.0,0.0,1
jh_coef:hru_37988:mon_3,log,factor,0.004098,0.0032784,0.0049176,pargp,1.0,0.0,1
jh_coef:hru_37988:mon_4,log,factor,0.004765000000000002,0.0038120000000000016,0.005718000000000003,pargp,1.0,0.0,1
jh_coef:hru_37988:mon_5,log,factor,0.005167,0.004133599999999999,0.0062004,pargp,1.0,0.0,1
jh_coef:hru_37988:mon_6,log,factor,0.004724000000000002,0.0037792000000000012,0.005668800000000002,pargp,1.0,0.0,1
jh_coef:hru_37988:mon_7,log,factor,0.004601000000000002,0.0036808000000000014,0.005521200000000002,pargp,1.0,0.0,1
jh_coef:hru_37988:mon_8,log,factor,0.004915000000000002,0.0039320000000000015,0.005898000000000002,pargp,1.0,0.0,1
jh_coef:hru_37988:mon_9,log,factor,0.004904000000000002,0.003923200000000002,0.0058848000000000025,pargp,1.0,0.0,1
mann_n:seg_19370,log,factor,0.03891,0.001,0.15,pargp,1.0,0.0,1
mann_n:seg_19371,log,factor,0.03557,0.001,0.15,pargp,1.0,0.0,1
mann_n:seg_19372,log,factor,0.025049999999999996,0.001,0.15,pargp,1.0,0.0,1
mann_n:seg_19373,log,factor,0.029976999999999997,0.001,0.15,pargp,1.0,0.0,1
mann_n:seg_19374,log,factor,0.027254000000000004,0.001,0.15,pargp,1.0,0.0,1
mann_n:seg_19375,log,factor,0.019055,0.001,0.15,pargp,1.0,0.0,1
mann_n:seg_19376,log,factor,0.025590999999999996,0.001,0.15,pargp,1.0,0.0,1
mann_n:seg_19381,log,factor,0.030671,0.001,0.15,pargp,1.0,0.0,1
potet_sublim:hru_36895,log,factor,0.5,0.4,0.6,pargp,1.0,0.0,1
potet_sublim:hru_36899,log,factor,0.5,0.4,0.6,pargp,1.0,0.0,1
potet_sublim:hru_36901,log,factor,0.5,0.4,0.6,pargp,1.0,0.0,1
potet_sublim:hru_36902,log,factor,0.5,0.4,0.6,pargp,1.0,0.0,1
potet_sublim:hru_36903,log,factor,0.5,0.4,0.6,pargp,1.0,0.0,1
potet_sublim:hru_36906,log,factor,0.5,0.4,0.6,pargp,1.0,0.0,1
potet_sublim:hru_36907,log,factor,0.5,0.4,0.6,pargp,1.0,0.0,1
potet_sublim:hru_36917,log,factor,0.5,0.4,0.6,pargp,1.0,0.0,1
potet_sublim:hru_36931,log,factor,0.5,0.4,0.6,pargp,1.0,0.0,1
potet_sublim:hru_36962,log,factor,0.5,0.4,0.6,pargp,1.0,0.0,1
potet_sublim:hru_37892,log,factor,0.5,0.4,0.6,pargp,1.0,0.0,1
potet_sublim:hru_37895,log,factor,0.5,0.4,0.6,pargp,1.0,0.0,1
potet_sublim:hru_37896,log,factor,0.5,0.4,0.6,pargp,1.0,0.0,1
potet_sublim:hru_37985,log,factor,0.5,0.4,0.6,pargp,1.0,0.0,1
potet_sublim:hru_37986,log,factor,0.5,0.4,0.6,pargp,1.0,0.0,1
potet_sublim:hru_37988,log,factor,0.5,0.4,0.6,pargp,1.0,0.0,1
rad_trncf:hru_36895,log,factor,0.909934,0.7279472,1.0919208,pargp,1.0,0.0,1
rad_trncf:hru_36899,log,factor,0.916674,0.7333392,1.1000088,pargp,1.0,0.0,1
rad_trncf:hru_36901,log,factor,0.9917,0.7933600000000001,1.19004,pargp,1.0,0.0,1
rad_trncf:hru_36902,log,factor,0.982175,0.78574,1.17861,pargp,1.0,0.0,1
rad_trncf:hru_36903,log,factor,0.967288,0.7738304,1.1607456,pargp,1.0,0.0,1
rad_trncf:hru_36906,log,factor,0.943143,0.7545143999999999,1.1317716,pargp,1.0,0.0,1
rad_trncf:hru_36907,log,factor,0.866615,0.693292,1.039938,pargp,1.0,0.0,1
rad_trncf:hru_36917,log,factor,0.965859,0.7726872,1.1590308,pargp,1.0,0.0,1
rad_trncf:hru_36931,log,factor,0.988682,0.7909455999999999,1.1864184,pargp,1.0,0.0,1
rad_trncf:hru_36962,log,factor,0.880587,0.7044696,1.0567044,pargp,1.0,0.0,1
rad_trncf:hru_37892,log,factor,0.949779,0.7598232,1.1397348,pargp,1.0,0.0,1
rad_trncf:hru_37895,log,factor,0.985793,0.7886344000000001,1.1829516,pargp,1.0,0.0,1
rad_trncf:hru_37896,log,factor,0.983278,0.7866223999999999,1.1799336,pargp,1.0,0.0,1
rad_trncf:hru_37985,log,factor,0.988617,0.7908936,1.1863404,pargp,1.0,0.0,1
rad_trncf:hru_37986,log,factor,0.949744,0.7597952,1.1396928000000002,pargp,1.0,0.0,1
rad_trncf:hru_37988,log,factor,0.86046,0.688368,1.032552,pargp,1.0,0.0,1
radmax:hru_36895:mon_1,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36895:mon_10,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36895:mon_11,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36895:mon_12,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36895:mon_2,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36895:mon_3,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36895:mon_4,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36895:mon_5,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36895:mon_6,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36895:mon_7,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36895:mon_8,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36895:mon_9,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36899:mon_1,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36899:mon_10,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36899:mon_11,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36899:mon_12,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36899:mon_2,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36899:mon_3,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36899:mon_4,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36899:mon_5,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36899:mon_6,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36899:mon_7,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36899:mon_8,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36899:mon_9,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36901:mon_1,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36901:mon_10,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36901:mon_11,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36901:mon_12,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36901:mon_2,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36901:mon_3,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36901:mon_4,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36901:mon_5,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36901:mon_6,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36901:mon_7,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36901:mon_8,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36901:mon_9,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36902:mon_1,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36902:mon_10,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36902:mon_11,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36902:mon_12,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36902:mon_2,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36902:mon_3,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36902:mon_4,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36902:mon_5,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36902:mon_6,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36902:mon_7,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36902:mon_8,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36902:mon_9,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36903:mon_1,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36903:mon_10,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36903:mon_11,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36903:mon_12,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36903:mon_2,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36903:mon_3,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36903:mon_4,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36903:mon_5,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36903:mon_6,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36903:mon_7,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36903:mon_8,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36903:mon_9,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36906:mon_1,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36906:mon_10,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36906:mon_11,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36906:mon_12,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36906:mon_2,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36906:mon_3,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36906:mon_4,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36906:mon_5,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36906:mon_6,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36906:mon_7,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36906:mon_8,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36906:mon_9,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36907:mon_1,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36907:mon_10,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36907:mon_11,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36907:mon_12,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36907:mon_2,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36907:mon_3,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36907:mon_4,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36907:mon_5,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36907:mon_6,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36907:mon_7,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36907:mon_8,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36907:mon_9,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36917:mon_1,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36917:mon_10,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36917:mon_11,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_36917:mon_12,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
