parnme,partrans,parchglim,parval1,parlbnd,parubnd,pargp,scale,offset,dercom,rain,36895,36899,36901,36902,36903,36906,36907,36917,36931,36962,37892,37895,37896,37985,37986,37988,max,coef,noppt,lin,cap,n,sublim,trncf,radmax,adj,sq,exp,thresh,frac,rate,allsnow
rain_cbh_adj:hru_37896:mon_3,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,,,,,,,,,,,,mon,,,,,,,,,,,,,hru,,,,,,
rain_cbh_adj:hru_37896:mon_4,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,,,,,,,,,,,,mon,,,,,,,,,,,,,hru,,,,,,
rain_cbh_adj:hru_37896:mon_5,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,,,,,,,,,,,,mon,,,,,,,,,,,,,hru,,,,,,
rain_cbh_adj:hru_37896:mon_6,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,,,,,,,,,,,,mon,,,,,,,,,,,,,hru,,,,,,
rain_cbh_adj:hru_37896:mon_7,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,,,,,,,,,,,,mon,,,,,,,,,,,,,hru,,,,,,
rain_cbh_adj:hru_37896:mon_8,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,,,,,,,,,,,,mon,,,,,,,,,,,,,hru,,,,,,
rain_cbh_adj:hru_37896:mon_9,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,,,,,,,,,,,,mon,,,,,,,,,,,,,hru,,,,,,
rain_cbh_adj:hru_37985:mon_1,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,,,,,,,,,hru,,,,,,
rain_cbh_adj:hru_37985:mon_10,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,,,,,,,,,hru,,,,,,
rain_cbh_adj:hru_37985:mon_11,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,,,,,,,,,hru,,,,,,
rain_cbh_adj:hru_37985:mon_12,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,,,,,,,,,hru,,,,,,
rain_cbh_adj:hru_37985:mon_2,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,,,,,,,,,hru,,,,,,
rain_cbh_adj:hru_37985:mon_3,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,,,,,,,,,hru,,,,,,
rain_cbh_adj:hru_37985:mon_4,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,,,,,,,,,hru,,,,,,
rain_cbh_adj:hru_37985:mon_5,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,,,,,,,,,hru,,,,,,
rain_cbh_adj:hru_37985:mon_6,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,,,,,,,,,hru,,,,,,
rain_cbh_adj:hru_37985:mon_7,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,,,,,,,,,hru,,,,,,
rain_cbh_adj:hru_37985:mon_8,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,,,,,,,,,hru,,,,,,
rain_cbh_adj:hru_37985:mon_9,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,,,,,,,,,hru,,,,,,
rain_cbh_adj:hru_37986:mon_1,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,,,,,,,,,hru,,,,,,
rain_cbh_adj:hru_37986:mon_10,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,,,,,,,,,hru,,,,,,
rain_cbh_adj:hru_37986:mon_11,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,,,,,,,,,hru,,,,,,
rain_cbh_adj:hru_37986:mon_12,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,,,,,,,,,hru,,,,,,
rain_cbh_adj:hru_37986:mon_2,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,,,,,,,,,hru,,,,,,
rain_cbh_adj:hru_37986:mon_3,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,,,,,,,,,hru,,,,,,
rain_cbh_adj:hru_37986:mon_4,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,,,,,,,,,hru,,,,,,
rain_cbh_adj:hru_37986:mon_5,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,,,,,,,,,hru,,,,,,
rain_cbh_adj:hru_37986:mon_6,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,,,,,,,,,hru,,,,,,
rain_cbh_adj:hru_37986:mon_7,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,,,,,,,,,hru,,,,,,
rain_cbh_adj:hru_37986:mon_8,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,,,,,,,,,hru,,,,,,
rain_cbh_adj:hru_37986:mon_9,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,,,,,,,,,hru,,,,,,
rain_cbh_adj:hru_37988:mon_1,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,,,,,,,,,hru,,,,,,
rain_cbh_adj:hru_37988:mon_10,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,,,,,,,,,hru,,,,,,
rain_cbh_adj:hru_37988:mon_11,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,,,,,,,,,hru,,,,,,
rain_cbh_adj:hru_37988:mon_12,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,,,,,,,,,hru,,,,,,
rain_cbh_adj:hru_37988:mon_2,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,,,,,,,,,hru,,,,,,
rain_cbh_adj:hru_37988:mon_3,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,,,,,,,,,hru,,,,,,
rain_cbh_adj:hru_37988:mon_4,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,,,,,,,,,hru,,,,,,
rain_cbh_adj:hru_37988:mon_5,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,,,,,,,,,hru,,,,,,
rain_cbh_adj:hru_37988:mon_6,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,,,,,,,,,hru,,,,,,
rain_cbh_adj:hru_37988:mon_7,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,,,,,,,,,hru,,,,,,
rain_cbh_adj:hru_37988:mon_8,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,,,,,,,,,hru,,,,,,
rain_cbh_adj:hru_37988:mon_9,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,,,,,,,,,hru,,,,,,
slowcoef_sq:hru_36895,none,relative,0.1,0.0,1.0,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,
slowcoef_sq:hru_36899,none,relative,0.1,0.0,1.0,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,
slowcoef_sq:hru_36901,none,relative,0.1,0.0,1.0,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,
slowcoef_sq:hru_36902,none,relative,0.1,0.0,1.0,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,
slowcoef_sq:hru_36903,none,relative,0.1,0.0,1.0,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,
slowcoef_sq:hru_36906,none,relative,0.1,0.0,1.0,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,
slowcoef_sq:hru_36907,none,relative,0.1,0.0,1.0,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,
slowcoef_sq:hru_36917,none,relative,0.1,0.0,1.0,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,
slowcoef_sq:hru_36931,none,relative,0.1,0.0,1.0,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,
slowcoef_sq:hru_36962,none,relative,0.1,0.0,1.0,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,
slowcoef_sq:hru_37892,none,relative,0.1,0.0,1.0,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,
slowcoef_sq:hru_37895,none,relative,0.1,0.0,1.0,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,
slowcoef_sq:hru_37896,none,relative,0.1,0.0,1.0,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,
slowcoef_sq:hru_37985,none,relative,0.1,0.0,1.0,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,
slowcoef_sq:hru_37986,none,relative,0.1,0.0,1.0,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,
slowcoef_sq:hru_37988,none,relative,0.1,0.0,1.0,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,
smidx_coef:hru_36895,log,factor,0.129684,0.1037472,0.1556208,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
smidx_coef:hru_36899,log,factor,0.045576,0.0364608,0.0546911999999999,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
smidx_coef:hru_36901,log,factor,0.481481,0.3851848,0.5777772,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
smidx_coef:hru_36902,log,factor,0.127427,0.1019416,0.1529124,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
smidx_coef:hru_36903,log,factor,0.033071,0.0264568,0.0396852,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
smidx_coef:hru_36906,log,factor,0.133291,0.1066328,0.1599491999999999,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
smidx_coef:hru_36907,log,factor,0.097936,0.0783488,0.1175232,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
smidx_coef:hru_36917,log,factor,0.086538,0.0692304,0.1038456,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
smidx_coef:hru_36931,log,factor,0.029027,0.0232216,0.0348324,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
smidx_coef:hru_36962,log,factor,0.039257,0.0314056,0.0471084,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
smidx_coef:hru_37892,log,factor,0.040069,0.0320552,0.0480828,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
smidx_coef:hru_37895,log,factor,0.075003,0.0600024,0.0900036,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
smidx_coef:hru_37896,log,factor,0.077757,0.0622056,0.0933084,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
smidx_coef:hru_37985,log,factor,0.071389,0.0571111999999999,0.0856667999999999,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
smidx_coef:hru_37986,log,factor,0.059936,0.0479488,0.0719232,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
smidx_coef:hru_37988,log,factor,0.075275,0.0602199999999999,0.09033,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
smidx_exp:hru_36895,log,factor,0.140151,0.1121207999999999,0.1681812,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,
smidx_exp:hru_36899,log,factor,0.212058,0.1696464,0.2544696,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,
smidx_exp:hru_36901,log,factor,0.056818,0.0454544,0.0681816,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,
smidx_exp:hru_36902,log,factor,0.16478,0.131824,0.197736,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,
smidx_exp:hru_36903,log,factor,0.280114,0.2240912,0.3361367999999999,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,
smidx_exp:hru_36906,log,factor,0.154947,0.1239576,0.1859364,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,
smidx_exp:hru_36907,log,factor,0.157579,0.1260632,0.1890948,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,
smidx_exp:hru_36917,log,factor,0.19868,0.158944,0.238416,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,
smidx_exp:hru_36931,log,factor,0.285338,0.2282703999999999,0.3424056,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,
smidx_exp:hru_36962,log,factor,0.236556,0.1892448,0.2838672,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,
smidx_exp:hru_37892,log,factor,0.244217,0.1953735999999999,0.2930604,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,
smidx_exp:hru_37895,log,factor,0.209267,0.1674136,0.2511204,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,
smidx_exp:hru_37896,log,factor,0.213551,0.1708408,0.2562611999999999,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,
smidx_exp:hru_37985,log,factor,0.216195,0.172956,0.259434,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,
smidx_exp:hru_37986,log,factor,0.20795,0.16636,0.2495399999999999,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,
smidx_exp:hru_37988,log,factor,0.151453,0.1211624,0.1817436,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,
snarea_thresh:hru_36895,log,factor,1.791761,1.4334088,2.1501132,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,
snarea_thresh:hru_36899,log,factor,1.737726,1.3901808,2.0852712,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,
snarea_thresh:hru_36901,log,factor,2.007875,1.6062999999999998,2.40945,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,
snarea_thresh:hru_36902,log,factor,1.773764,1.4190112,2.1285168,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,
snarea_thresh:hru_36903,log,factor,1.778061,1.4224488,2.1336732,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,
snarea_thresh:hru_36906,log,factor,1.923318,1.5386544,2.3079816,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,
snarea_thresh:hru_36907,log,factor,1.891568,1.5132544,2.2698816,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,
snarea_thresh:hru_36917,log,factor,1.856284,1.4850272,2.2275408,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,
snarea_thresh:hru_36931,log,factor,1.922134,1.5377072,2.3065608,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,
snarea_thresh:hru_36962,log,factor,1.762347,1.4098776000000002,2.1148164,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,
snarea_thresh:hru_37892,log,factor,1.73871,1.390968,2.086452,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,
snarea_thresh:hru_37895,log,factor,1.747174,1.3977392,2.0966088000000003,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,
snarea_thresh:hru_37896,log,factor,1.891935,1.513548,2.270322,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,
snarea_thresh:hru_37985,log,factor,1.912731,1.5301848,2.2952772,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,
snarea_thresh:hru_37986,log,factor,1.774688,1.4197504,2.1296256,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,
snarea_thresh:hru_37988,log,factor,1.770787,1.4166296,2.1249444000000004,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,
snow_cbh_adj:hru_36895:mon_1,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36895:mon_10,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36895:mon_11,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36895:mon_12,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36895:mon_2,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36895:mon_3,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36895:mon_4,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36895:mon_5,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36895:mon_6,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36895:mon_7,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36895:mon_8,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36895:mon_9,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36899:mon_1,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36899:mon_10,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36899:mon_11,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36899:mon_12,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36899:mon_2,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36899:mon_3,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36899:mon_4,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36899:mon_5,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36899:mon_6,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36899:mon_7,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36899:mon_8,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36899:mon_9,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36901:mon_1,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36901:mon_10,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36901:mon_11,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36901:mon_12,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36901:mon_2,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36901:mon_3,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36901:mon_4,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36901:mon_5,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36901:mon_6,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36901:mon_7,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36901:mon_8,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36901:mon_9,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36902:mon_1,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36902:mon_10,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36902:mon_11,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36902:mon_12,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36902:mon_2,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36902:mon_3,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36902:mon_4,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36902:mon_5,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_36902:mon_6,log,factor,1.0,0.5,1.75,obs_combo_2,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,
